https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1739059200000,2025-02-09 00:00:00,XRP/USDC,2.3269,2.6426,2.3154,2.3179,2683.0026,1101.3693,1481.4621,584.119,30,2.4419
1738972800000,2025-02-08 00:00:00,XRP/USDC,2.2407,2.2407,2.2407,2.2407,0,0,0,0,0,2.4739
1738886400000,2025-02-07 00:00:00,XRP/USDC,2.4917,2.4918,2.2,2.2407,191.7953,77.5937,179.6048,72.0803,4,2.4739
1738800000000,2025-02-06 00:00:00,XRP/USDC,2.4148,2.4148,2.2735,2.2735,27.3545,11.5702,17.9388,7.4287,2,2.3661
1738713600000,2025-02-05 00:00:00,XRP/USDC,2.5517,2.5517,2.2779,2.2779,1466.2383,602.1647,900.6482,366.206,21,2.4361
1738627200000,2025-02-04 00:00:00,XRP/USDC,2.7397,2.7405,2.3197,2.3503,1197.0846,459.923,339.4358,125.3603,29,2.6054
1738540800000,2025-02-03 00:00:00,XRP/USDC,2.4318,2.8119,1.9415,2.4925,3470.6556,1518.1389,636.5202,267.1972,62,2.3012
1738454400000,2025-02-02 00:00:00,XRP/USDC,3.0454,3.0454,2.4338,2.4338,26155.8754,9711.0836,25127.0105,9324.7991,44,2.6934
1738368000000,2025-02-01 00:00:00,XRP/USDC,2.9248,3.1058,2.7198,2.7198,2144.3324,724.9598,559.5499,180.9587,16,2.9601
1738281600000,2025-01-31 00:00:00,XRP/USDC,3.1426,3.2281,2.9026,3.01,1323.3251,428.7665,145.7225,45.9072,24,3.0875
1738195200000,2025-01-30 00:00:00,XRP/USDC,2.8865,3.11,2.8757,2.8757,9431.5599,3039.0313,9152.1999,2942.8316,81,3.1039
1738108800000,2025-01-29 00:00:00,XRP/USDC,3.2206,3.2206,2.9949,2.9949,830.2375,276.3943,34.9998,10.8675,5,3.0044
1738022400000,2025-01-28 00:00:00,XRP/USDC,2.8985,2.8985,2.8985,2.8985,0,0,0,0,0,2.902
1737936000000,2025-01-27 00:00:00,XRP/USDC,3.0101,3.0101,2.7772,2.8985,1620.4135,558.9879,57.97,20,28,2.902
1737849600000,2025-01-26 00:00:00,XRP/USDC,3.0401,3.0501,3.0322,3.0322,15993.5769,5244.5745,0,0,44,3.0495
1737763200000,2025-01-25 00:00:00,XRP/USDC,3.0419,3.2475,3.0353,3.0353,19.1148,6.2224,3.0497,0.9391,3,3.0737
1737676800000,2025-01-24 00:00:00,XRP/USDC,3.2493,3.2493,3.2493,3.2493,19.7723,6.0851,19.7723,6.0851,1,3.2493
1737590400000,2025-01-23 00:00:00,XRP/USDC,3.12,3.2097,3.12,3.2097,766.0314,241.4568,766.0314,241.4568,5,3.1731
1737504000000,2025-01-22 00:00:00,XRP/USDC,3.2587,3.2889,3.0324,3.2889,193.8844,62.9508,6.5778,2,4,3.0827
1737417600000,2025-01-21 00:00:00,XRP/USDC,3.0104,3.2937,3.0104,3.2937,45.0455,14.3298,20.2108,6.1362,4,3.1488
1737331200000,2025-01-20 00:00:00,XRP/USDC,3.2398,3.3786,3.0385,3.0385,408.1264,125.3649,166.1133,51.1015,9,3.2602
1737244800000,2025-01-19 00:00:00,XRP/USDC,3.0881,3.2483,2.8701,2.8701,2435.8535,814.8634,533.8616,179.3528,41,2.9913
1737158400000,2025-01-18 00:00:00,XRP/USDC,3.2337,3.4763,3.0628,3.1565,6680.9339,2073.6837,6156.0108,1906.0623,30,3.2315
1737072000000,2025-01-17 00:00:00,XRP/USDC,3.2897,3.4763,3.1588,3.2897,3868.5625,1164.9503,3119.0693,933.0626,75,3.3219
1736985600000,2025-01-16 00:00:00,XRP/USDC,3.0257,3.39,2.9463,3.2463,5058.5147,1569.3045,4740.7591,1466.0874,58,3.228
1736899200000,2025-01-15 00:00:00,XRP/USDC,2.75,3.0757,2.6684,3.0757,14769.7299,5041.3582,9721.5285,3292.9131,119,2.9327
1736812800000,2025-01-14 00:00:00,XRP/USDC,2.5552,2.7496,2.5124,2.5861,866.9021,344.3209,846.1448,336.2237,13,2.5178
1736726400000,2025-01-13 00:00:00,XRP/USDC,2.5046,2.5216,2.1993,2.5216,19144.5545,7998.6335,14665.6035,6080.3527,81,2.3945
1736640000000,2025-01-12 00:00:00,XRP/USDC,2.5119,2.5552,2.471,2.4797,978.3217,387.7795,859.4541,340.1271,13,2.5229
1736553600000,2025-01-11 00:00:00,XRP/USDC,2.391,2.5968,2.391,2.5119,16069.0948,6395.7609,15553.4529,6190.4774,36,2.5124
1736467200000,2025-01-10 00:00:00,XRP/USDC,2.2977,2.4226,2.2585,2.3502,672.8852,290.9658,511.8257,219.993,17,2.3139
1736380800000,2025-01-09 00:00:00,XRP/USDC,2.3503,2.3503,2.2585,2.2878,582.564,253.2399,303.9916,132.5816,26,2.3006
1736294400000,2025-01-08 00:00:00,XRP/USDC,2.3282,2.391,2.2287,2.391,20459.0268,8923.4881,1071.9015,456.1581,72,2.2928
1736208000000,2025-01-07 00:00:00,XRP/USDC,2.4554,2.4555,2.2886,2.2886,1858.3798,788.4655,44.5434,18.3411,28,2.3574
1736121600000,2025-01-06 00:00:00,XRP/USDC,2.423,2.5512,2.3574,2.3922,3125.079,1287.797,941.317,386.3605,41,2.4271
1736035200000,2025-01-05 00:00:00,XRP/USDC,2.3818,2.391,2.3502,2.3522,295.5133,124.4302,224.6804,94.568,12,2.375
1735948800000,2025-01-04 00:00:00,XRP/USDC,2.473,2.4883,2.3945,2.3956,816.3015,334.0357,646.6457,264.0939,22,2.4443
1735862400000,2025-01-03 00:00:00,XRP/USDC,2.4553,2.5747,2.4136,2.4459,12759.031,5197.7314,1947.465,789.1568,66,2.4549
1735776000000,2025-01-02 00:00:00,XRP/USDC,2.3594,2.5154,2.3193,2.4136,8129.3421,3369.2373,8015.5169,3320.8923,40,2.4128
1735689600000,2025-01-01 00:00:00,XRP/USDC,2.1206,2.3283,1.9734,2.3283,3731.5333,1744.7072,1577.7878,719.9366,70,2.1417
1735603200000,2024-12-31 00:00:00,XRP/USDC,2.031,2.1217,1.9778,2.0581,3106.8687,1505.6976,1432.1516,701.0798,43,2.0637
1735516800000,2024-12-30 00:00:00,XRP/USDC,2.058,2.1217,1.9524,2.058,21784.4415,10568.2425,15660.5173,7610.6128,122,2.0616
1735430400000,2024-12-29 00:00:00,XRP/USDC,2.1417,2.1499,2.058,2.058,990.5766,461.9528,17.541,8.1815,13,2.1444
1735344000000,2024-12-28 00:00:00,XRP/USDC,2.1782,2.1787,1.9444,2.1787,823.8714,392.5476,238.5501,110.4838,28,2.1021
1735257600000,2024-12-27 00:00:00,XRP/USDC,2.1786,2.2371,2.0855,2.1264,1444.6601,667.7396,497.6954,230.3693,61,2.1637
1735171200000,2024-12-26 00:00:00,XRP/USDC,2.2586,2.2586,2.1135,2.1135,5914.2292,2720.4283,5052.5649,2324.3896,194,2.1741
1735084800000,2024-12-25 00:00:00,XRP/USDC,2.2887,2.3594,2.2287,2.2586,455.4666,198.6728,226.5066,98.1023,44,2.2927
1734998400000,2024-12-24 00:00:00,XRP/USDC,2.2673,2.3591,2.2628,2.2887,523.3608,226.1821,402.7483,173.3467,18,2.3142
1734912000000,2024-12-23 00:00:00,XRP/USDC,2.304,2.3041,2.0747,2.2374,647.8065,286.2637,509.4802,222.5817,25,2.2646
1734825600000,2024-12-22 00:00:00,XRP/USDC,2.2,2.2,2.0979,2.0979,34.9871,16.497,1.9236,0.8744,6,2.1214
1734739200000,2024-12-21 00:00:00,XRP/USDC,2.2329,2.4302,2.104,2.1181,157.2898,69.3336,100.3055,42.3733,8,2.2754
1734652800000,2024-12-20 00:00:00,XRP/USDC,2.2235,2.2731,1.8637,2.2329,10087.3117,4798.3802,1420.36,632.1744,30,2.1046
1734566400000,2024-12-19 00:00:00,XRP/USDC,2.2003,2.8614,2.1599,2.3511,1696.4287,673.955,1582.7872,624.1442,40,2.5289
1734480000000,2024-12-18 00:00:00,XRP/USDC,2.5173,2.55,2.2896,2.2896,7872.7184,3314.8533,6748.6933,2850.9173,36,2.3756
1734393600000,2024-12-17 00:00:00,XRP/USDC,2.6713,2.6713,2.4098,2.5069,182.692,71.6608,90.2358,35.3301,8,2.5518
1734307200000,2024-12-16 00:00:00,XRP/USDC,2.4781,2.5941,2.32,2.5941,3948.1334,1602.962,3157.866,1268.3974,79,2.4644
1734220800000,2024-12-15 00:00:00,XRP/USDC,2.4198,2.5961,2.38,2.38,1078.8176,446.5452,395.5156,161.7592,41,2.4165
1734134400000,2024-12-14 00:00:00,XRP/USDC,2.4579,2.4795,2.2303,2.4036,2514.5015,1036.0909,1804.7969,733.0861,88,2.4289
1734048000000,2024-12-13 00:00:00,XRP/USDC,2.297,2.4458,2.297,2.4458,751.2626,323.9205,217.6522,92.6625,19,2.3196
1733961600000,2024-12-12 00:00:00,XRP/USDC,2.4795,2.4795,2.3021,2.3021,36.292,15.2142,17.7036,7.14,3,2.3886
1733875200000,2024-12-11 00:00:00,XRP/USDC,2.4811,2.4811,2.23,2.23,397.2228,165.2126,397.2228,165.2126,5,2.4097
1733788800000,2024-12-10 00:00:00,XRP/USDC,2.2038,2.2039,1.92,2.1775,1499.4911,720.8669,1066.0624,506.5408,24,2.0835
1733702400000,2024-12-09 00:00:00,XRP/USDC,2.2255,2.4991,2.1893,2.1893,7308.422,3329.1912,194.3235,79.8528,42,2.1959
1733616000000,2024-12-08 00:00:00,XRP/USDC,2.6418,2.7161,2.3549,2.7079,479.1527,188.0977,158.4746,60.1246,9,2.5535
1733529600000,2024-12-07 00:00:00,XRP/USDC,2.5359,2.6132,2.2917,2.5747,4425.3963,1704.2606,1473.4556,564.9791,16,2.5983
1733443200000,2024-12-06 00:00:00,XRP/USDC,2.4514,2.4514,2.4514,2.4514,95.6921,39.0357,95.6921,39.0357,1,2.4514
1733356800000,2024-12-05 00:00:00,XRP/USDC,2.4229,2.6305,2.0962,2.1893,16940.6282,7492.7451,2632.1212,1074.3811,54,2.2639
1733270400000,2024-12-04 00:00:00,XRP/USDC,2.613,2.7131,2.3,2.6177,125935.9511,54101.2009,120019.2149,51830.3541,97,2.3307
1733184000000,2024-12-03 00:00:00,XRP/USDC,2.4772,2.86,2.346,2.713,50338.9024,18470.692,31921.0825,11755.4598,115,2.7313
1733097600000,2024-12-02 00:00:00,XRP/USDC,2.375,2.84,2.2435,2.8115,33711.7848,13260.9011,30884.6839,12218.3073,191,2.5525
1733011200000,2024-12-01 00:00:00,XRP/USDC,1.9501,2.3184,1.7667,2.3184,16429.4299,7813.2349,16228.4547,7714.6434,90,2.1097
1732924800000,2024-11-30 00:00:00,XRP/USDC,1.825,1.95,1.8008,1.9432,26799.691,14137.4026,25886.6428,13645.0043,157,1.8958
1732838400000,2024-11-29 00:00:00,XRP/USDC,1.6012,1.75,1.6012,1.74,39891.0838,24121.5633,7441.9701,4451.882,99,1.6541
1732752000000,2024-11-28 00:00:00,XRP/USDC,1.4004,1.5489,1.3373,1.5489,309.5475,223.6174,10.0266,6.4734,6,1.3851
1732665600000,2024-11-27 00:00:00,XRP/USDC,1.2923,1.6021,1.2923,1.5985,1711.752,1177.4889,1532.945,1045.4826,15,1.465
1732579200000,2024-11-26 00:00:00,XRP/USDC,1.4419,1.4427,1.3114,1.3522,7305.6929,5405.8867,5918.8329,4384.2014,184,1.3519
1732492800000,2024-11-25 00:00:00,XRP/USDC,1.4231,1.5295,1.3876,1.4184,2407.6665,1682.5841,807.3796,565.2285,51,1.4313
1732406400000,2024-11-24 00:00:00,XRP/USDC,1.4566,1.4968,1.3041,1.4207,14689.3864,10660.6309,4737.9599,3450.3345,360,1.3793
1732320000000,2024-11-23 00:00:00,XRP/USDC,1.49,1.6,1.4303,1.4782,14324.1164,9244.1501,10663.6609,6848.4115,200,1.5503
1732233600000,2024-11-22 00:00:00,XRP/USDC,1.2574,1.4884,1.25,1.4685,11614.6403,8557.002,8856.731,6519.9292,69,1.3598
1732147200000,2024-11-21 00:00:00,XRP/USDC,1.1158,1.2492,1.0886,1.2492,8502.881,7379.5878,5001.3926,4360.7849,133,1.1531
1732060800000,2024-11-20 00:00:00,XRP/USDC,1.1018,1.1488,1.0728,1.0905,5808.0572,5179.4369,2395.3253,2190.531,53,1.122
1731974400000,2024-11-19 00:00:00,XRP/USDC,1.1344,1.1418,1.0792,1.1066,1764.603,1603.2556,552.8742,501.4154,56,1.1007
1731888000000,2024-11-18 00:00:00,XRP/USDC,1.0668,1.1959,1.0668,1.1309,2086.1291,1827.7764,1557.3814,1351.12,55,1.1425
1731801600000,2024-11-17 00:00:00,XRP/USDC,1.1382,1.1397,1.0002,1.0396,14935.4253,13946.5945,3948.3874,3617.6274,109,1.0715
1731715200000,2024-11-16 00:00:00,XRP/USDC,0.8884,1.2506,0.8884,1.1271,38852.1544,36425.7826,29805.4685,28087.5264,470,1.0695
1731628800000,2024-11-15 00:00:00,XRP/USDC,0.7796,0.9,0.7774,0.8771,17268.6981,19592.3591,17065.2773,19353.8406,137,0.8819
1731542400000,2024-11-14 00:00:00,XRP/USDC,0.6936,0.843,0.6919,0.7684,3072.9497,3992.9898,3023.0447,3928.7213,42,0.7713
1731456000000,2024-11-13 00:00:00,XRP/USDC,0.7127,0.7486,0.6699,0.7228,806.8069,1146.7258,517.2505,734.4764,15,0.704
1731369600000,2024-11-12 00:00:00,XRP/USDC,0.64,0.73,0.6107,0.73,17742.4989,25861.724,16237.4616,23699.8296,213,0.6868
1731283200000,2024-11-11 00:00:00,XRP/USDC,0.5903,0.63,0.5903,0.63,6328.181,10284.6143,4736.1616,7644.9166,84,0.6154
1731196800000,2024-11-10 00:00:00,XRP/USDC,0.5778,0.6121,0.5768,0.5791,3780.21,6373.2065,3644.665,6143.3919,35,0.5932
1731110400000,2024-11-09 00:00:00,XRP/USDC,0.5521,0.5521,0.5521,0.5521,0,0,0,0,0,0.5517
1731024000000,2024-11-08 00:00:00,XRP/USDC,0.5515,0.5521,0.5515,0.5521,164.7143,298.5203,164.7143,298.5203,3,0.5517
1730937600000,2024-11-07 00:00:00,XRP/USDC,0.5321,0.5321,0.5321,0.5321,0,0,0,0,0,0.5311
1730851200000,2024-11-06 00:00:00,XRP/USDC,0.5569,0.5569,0.5262,0.5321,823.8132,1551.3515,309.6407,576.3785,22,0.5311
1730764800000,2024-11-05 00:00:00,XRP/USDC,0.5024,0.6099,0.5024,0.6099,677.9188,1289.4959,677.9188,1289.4959,13,0.5275
1730678400000,2024-11-04 00:00:00,XRP/USDC,0.506,0.506,0.5026,0.5026,1561.0147,3097.5611,94.7035,188.3938,33,0.5039
1730592000000,2024-11-03 00:00:00,XRP/USDC,0.5051,0.5084,0.5042,0.5084,2346.8993,4649.3628,32.5784,64.0804,307,0.5047
1730505600000,2024-11-02 00:00:00,XRP/USDC,0.51,0.5295,0.51,0.5285,1119.0958,2192.0126,119.0958,231.2283,52,0.5105
1730419200000,2024-11-01 00:00:00,XRP/USDC,0.5184,0.5229,0.512,0.512,1671.16,3258.514,44.5678,86.0081,102,0.5128
1730332800000,2024-10-31 00:00:00,XRP/USDC,0.5097,0.5113,0.5097,0.5113,27.2996,53.4377,27.2996,53.4377,2,0.5108
1730246400000,2024-10-30 00:00:00,XRP/USDC,0.5248,0.5248,0.5248,0.5248,698.0762,1330.1758,0,0,7,0.5248
1730160000000,2024-10-29 00:00:00,XRP/USDC,0.5227,0.5248,0.5225,0.5248,161.7591,308.7906,161.7591,308.7906,12,0.5238
1730073600000,2024-10-28 00:00:00,XRP/USDC,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5124
1729987200000,2024-10-27 00:00:00,XRP/USDC,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5124
1729900800000,2024-10-26 00:00:00,XRP/USDC,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5124
1729814400000,2024-10-25 00:00:00,XRP/USDC,0.5457,0.5495,0.5,0.5,3298.4616,6439.6192,156.8111,287.0571,47,0.5124
1729728000000,2024-10-24 00:00:00,XRP/USDC,0.5498,0.5498,0.5498,0.5498,14.7646,26.8545,14.7646,26.8545,1,0.5498
1729641600000,2024-10-23 00:00:00,XRP/USDC,0.5188,0.5349,0.5181,0.5349,99.5998,190.1694,28.2929,53.0972,10,0.5238
1729555200000,2024-10-22 00:00:00,XRP/USDC,0.5473,0.5473,0.5473,0.5473,0,0,0,0,0,0.5481
1729468800000,2024-10-21 00:00:00,XRP/USDC,0.5465,0.5501,0.5465,0.5473,35.5914,64.9355,35.5914,64.9355,5,0.5481
1729382400000,2024-10-20 00:00:00,XRP/USDC,0.5465,0.5465,0.5465,0.5465,0,0,0,0,0,0.548
1729296000000,2024-10-19 00:00:00,XRP/USDC,0.5465,0.5465,0.5465,0.5465,0,0,0,0,0,0.548
1729209600000,2024-10-18 00:00:00,XRP/USDC,0.5507,0.5507,0.5465,0.5465,20.3669,37.1623,20.3669,37.1623,2,0.548
1729123200000,2024-10-17 00:00:00,XRP/USDC,0.5553,0.5554,0.51,0.5519,3191.0678,5947.6415,85.1322,153.4415,13,0.5368
1729036800000,2024-10-16 00:00:00,XRP/USDC,0.5489,0.5489,0.5477,0.5477,104.5158,190.6904,34.1842,62.2778,2,0.548
1728950400000,2024-10-15 00:00:00,XRP/USDC,0.5482,0.549,0.5398,0.5416,543.2562,998.2652,543.2562,998.2652,9,0.5442
1728864000000,2024-10-14 00:00:00,XRP/USDC,0.5375,0.5618,0.5374,0.5496,305.2205,562.3016,119.8433,217.9799,8,0.5428
1728777600000,2024-10-13 00:00:00,XRP/USDC,0.5589,0.5589,0.5589,0.5589,27.983,50.0681,27.983,50.0681,1,0.5589
1728691200000,2024-10-12 00:00:00,XRP/USDC,0.5595,0.5606,0.5408,0.5606,426.4463,769.7258,294.1444,525.1557,7,0.5541
1728604800000,2024-10-11 00:00:00,XRP/USDC,0.5393,0.5393,0.5392,0.5392,109.5929,203.2377,0,0,2,0.5392
1728518400000,2024-10-10 00:00:00,XRP/USDC,0.5249,0.5485,0.5249,0.5485,440.0827,826.9982,376.9617,708.9183,13,0.5322
1728432000000,2024-10-09 00:00:00,XRP/USDC,0.5509,0.5509,0.5259,0.5259,1497.1063,2839.7619,1497.1063,2839.7619,5,0.5272
1728345600000,2024-10-08 00:00:00,XRP/USDC,0.5342,0.5342,0.5311,0.5311,514.8201,969.2535,514.8201,969.2535,11,0.5311
1728259200000,2024-10-07 00:00:00,XRP/USDC,0.5333,0.5396,0.5326,0.5326,448.5046,836.4108,81.3552,152.5997,9,0.5362
1728172800000,2024-10-06 00:00:00,XRP/USDC,0.5539,0.5703,0.5343,0.5343,432.3178,775.8876,354.3178,629.9022,5,0.5575
1728086400000,2024-10-05 00:00:00,XRP/USDC,0.5238,0.5238,0.5238,0.5238,0,0,0,0,0,0.5238
1728000000000,2024-10-04 00:00:00,XRP/USDC,0.5239,0.5239,0.5238,0.5238,60.4938,115.4761,0,0,2,0.5238
1727913600000,2024-10-03 00:00:00,XRP/USDC,0.5613,0.6504,0.51,0.5458,3916.4686,7489.2487,582.8773,1018.7927,41,0.5239
1727827200000,2024-10-02 00:00:00,XRP/USDC,0.6016,0.6165,0.5434,0.5434,3336.4473,5858.5483,980.6991,1645.4631,45,0.5702
1727740800000,2024-10-01 00:00:00,XRP/USDC,0.6139,0.6238,0.6125,0.6186,1125.8722,1819.0379,897.1583,1452.0875,32,0.6189
1727654400000,2024-09-30 00:00:00,XRP/USDC,0.6475,0.6475,0.6109,0.6124,9029.702,14480.4809,8184.7384,13138.0308,187,0.6235
1727568000000,2024-09-29 00:00:00,XRP/USDC,0.612,0.6628,0.612,0.6534,2691.7018,4129.3371,1315.6561,2039.2366,86,0.6519
1727481600000,2024-09-28 00:00:00,XRP/USDC,0.5901,0.62,0.5899,0.6191,2032.0909,3327.248,1994.0775,3264.9354,42,0.6107
1727395200000,2024-09-27 00:00:00,XRP/USDC,0.5908,0.5926,0.5892,0.5892,324.7491,548.6318,324.7491,548.6318,3,0.5919
1727308800000,2024-09-26 00:00:00,XRP/USDC,0.5852,0.6103,0.576,0.6103,3089.6009,5249.7888,3078.3204,5230.7821,32,0.5886
1727222400000,2024-09-25 00:00:00,XRP/USDC,0.592,0.594,0.5844,0.5844,1090.8556,1856.9325,1090.8539,1856.9297,17,0.5874
1727136000000,2024-09-24 00:00:00,XRP/USDC,0.5894,0.6102,0.5839,0.5929,960.917,1630.6673,921.1962,1563.6345,43,0.5893
1727049600000,2024-09-23 00:00:00,XRP/USDC,0.6089,0.6089,0.5868,0.5868,50.0634,84.6317,0,0,2,0.5916
1726963200000,2024-09-22 00:00:00,XRP/USDC,0.5766,0.5766,0.5766,0.5766,36.2531,62.874,0,0,1,0.5766
1726876800000,2024-09-21 00:00:00,XRP/USDC,0.6049,0.6171,0.6049,0.6171,2700.3903,4412.7557,2700.3903,4412.7557,61,0.612
1726790400000,2024-09-20 00:00:00,XRP/USDC,0.5899,0.5899,0.5899,0.5899,9.3877,15.9141,0,0,2,0.5899
1726704000000,2024-09-19 00:00:00,XRP/USDC,0.5899,0.5899,0.5899,0.5899,0,0,0,0,0,0.5899
1726617600000,2024-09-18 00:00:00,XRP/USDC,0.5899,0.5899,0.5899,0.5899,26.3795,44.7187,26.3795,44.7187,1,0.5899
1726531200000,2024-09-17 00:00:00,XRP/USDC,0.5667,0.5667,0.5667,0.5667,0,0,0,0,0,0.5666
1726444800000,2024-09-16 00:00:00,XRP/USDC,0.5665,0.5667,0.5665,0.5667,94.7112,167.1296,0,0,2,0.5666
1726358400000,2024-09-15 00:00:00,XRP/USDC,0.5919,0.5919,0.5919,0.5919,0,0,0,0,0,0.5918
1726272000000,2024-09-14 00:00:00,XRP/USDC,0.5918,0.5919,0.5918,0.5919,679.0052,1147.1846,679.0052,1147.1846,22,0.5918
1726185600000,2024-09-13 00:00:00,XRP/USDC,0.5845,0.5845,0.5845,0.5845,13.4435,23,13.4435,23,1,0.5845
1726099200000,2024-09-12 00:00:00,XRP/USDC,0.5857,0.5857,0.5857,0.5857,100.112,170.9271,16.7905,28.6675,3,0.5857
1726012800000,2024-09-11 00:00:00,XRP/USDC,0.5265,0.5268,0.5265,0.5268,82.5101,156.6801,0,0,3,0.5266
1725926400000,2024-09-10 00:00:00,XRP/USDC,0.5563,0.5563,0.5563,0.5563,40.7574,73.2653,40.7574,73.2653,1,0.5563
1725840000000,2024-09-09 00:00:00,XRP/USDC,0.5581,0.5581,0.5581,0.5581,0,0,0,0,0,0.5319
1725753600000,2024-09-08 00:00:00,XRP/USDC,0.5581,0.5581,0.5581,0.5581,0,0,0,0,0,0.5319
1725667200000,2024-09-07 00:00:00,XRP/USDC,0.5235,0.5581,0.5235,0.5581,67.5894,127.1062,67.5894,127.1062,8,0.5319
1725580800000,2024-09-06 00:00:00,XRP/USDC,0.5254,0.5384,0.5254,0.5384,109.8567,204.1395,2.1511,3.9954,4,0.5381
1725494400000,2024-09-05 00:00:00,XRP/USDC,0.5845,0.5845,0.5845,0.5845,0,0,0,0,0,0.5845
1725408000000,2024-09-04 00:00:00,XRP/USDC,0.5845,0.5845,0.5845,0.5845,0,0,0,0,0,0.5845
1725321600000,2024-09-03 00:00:00,XRP/USDC,0.5845,0.5845,0.5845,0.5845,83.9333,143.5986,83.9333,143.5986,1,0.5845
1725235200000,2024-09-02 00:00:00,XRP/USDC,0.5648,0.5648,0.5648,0.5648,10.4107,18.4326,10.4107,18.4326,1,0.5648
1725148800000,2024-09-01 00:00:00,XRP/USDC,0.5805,0.5805,0.5805,0.5805,20.3043,34.9773,13.304,22.9182,2,0.5805
1725062400000,2024-08-31 00:00:00,XRP/USDC,0.5877,0.5887,0.5877,0.5887,86.6812,147.3645,75.7568,128.8078,4,0.5882
1724976000000,2024-08-30 00:00:00,XRP/USDC,0.556,0.5568,0.5559,0.5567,48.5679,87.2796,28.3145,50.8542,6,0.5564
1724889600000,2024-08-29 00:00:00,XRP/USDC,0.5923,0.5923,0.5923,0.5923,0,0,0,0,0,0.5661
1724803200000,2024-08-28 00:00:00,XRP/USDC,0.5494,0.5923,0.5494,0.5923,21.2606,37.5871,5.7892,9.7742,3,0.5661
1724716800000,2024-08-27 00:00:00,XRP/USDC,0.5619,0.5619,0.5618,0.5618,45.0273,80.136,0,0,2,0.5618
1724630400000,2024-08-26 00:00:00,XRP/USDC,0.6,0.6,0.6,0.6,0,0,0,0,0,0.6
1724544000000,2024-08-25 00:00:00,XRP/USDC,0.6,0.6001,0.6,0.6,78.9999,131.6557,0,0,5,0.6
1724457600000,2024-08-24 00:00:00,XRP/USDC,0.6143,0.63,0.6143,0.6299,4932.3112,7936.7015,4932.3112,7936.7015,50,0.6214
1724371200000,2024-08-23 00:00:00,XRP/USDC,0.6231,0.6231,0.5914,0.5914,12.9569,21.0487,9.9999,16.0487,2,0.6158
1724284800000,2024-08-22 00:00:00,XRP/USDC,0.6049,0.6049,0.6049,0.6049,0,0,0,0,0,0.6048
1724198400000,2024-08-21 00:00:00,XRP/USDC,0.6049,0.6049,0.6049,0.6049,0,0,0,0,0,0.6048
1724112000000,2024-08-20 00:00:00,XRP/USDC,0.5995,0.5995,0.5995,0.5995,0.0025,0.0043,0,0,1,0.5995
1724025600000,2024-08-19 00:00:00,XRP/USDC,0.5799,0.5799,0.5799,0.5799,37.8141,65.208,37.8141,65.208,2,0.5799
1723939200000,2024-08-18 00:00:00,XRP/USDC,0.5913,0.5913,0.5913,0.5913,0,0,0,0,0,0.5913
1723852800000,2024-08-17 00:00:00,XRP/USDC,0.5913,0.5913,0.5913,0.5913,38.4605,65.0441,38.4605,65.0441,1,0.5913
1723766400000,2024-08-16 00:00:00,XRP/USDC,0.5848,0.5848,0.5848,0.5848,0,0,0,0,0,0.5859
1723680000000,2024-08-15 00:00:00,XRP/USDC,0.5848,0.5848,0.5848,0.5848,0,0,0,0,0,0.5859
1723593600000,2024-08-14 00:00:00,XRP/USDC,0.5956,0.5956,0.5831,0.5848,105.3642,179.8316,87.4003,149.6705,4,0.5859
1723507200000,2024-08-13 00:00:00,XRP/USDC,0.555,0.555,0.555,0.555,0,0,0,0,0,0.555
1723420800000,2024-08-12 00:00:00,XRP/USDC,0.555,0.555,0.555,0.555,0,0,0,0,0,0.555
1723334400000,2024-08-11 00:00:00,XRP/USDC,0.5551,0.5551,0.555,0.555,96.9999,174.7523,0,0,2,0.555
1723248000000,2024-08-10 00:00:00,XRP/USDC,0.5701,0.5701,0.5701,0.5701,63.1163,110.711,0,0,1,0.5701
1723161600000,2024-08-09 00:00:00,XRP/USDC,0.5787,0.5787,0.5787,0.5787,40.4377,69.8768,0,0,1,0.5787
1723075200000,2024-08-08 00:00:00,XRP/USDC,0.6104,0.6445,0.6103,0.6335,6429.5647,10469.8557,6429.5647,10469.8557,44,0.6141
1722988800000,2024-08-07 00:00:00,XRP/USDC,0.5111,0.6475,0.5111,0.5763,31016.7406,50864.5871,87.4251,139.164,154,0.6098
1722902400000,2024-08-06 00:00:00,XRP/USDC,0.5372,0.5372,0.4831,0.5362,5206.4834,9707.6828,406.5484,761.0753,42,0.5363
1722816000000,2024-08-05 00:00:00,XRP/USDC,0.4606,0.4606,0.4373,0.4599,3055.3435,6656.3292,216.8213,471.541,36,0.459
1722729600000,2024-08-04 00:00:00,XRP/USDC,0.5444,0.5507,0.541,0.541,114.9804,209.7794,104.0924,189.7794,4,0.5481
1722643200000,2024-08-03 00:00:00,XRP/USDC,0.5443,0.5627,0.5443,0.5444,2200.2554,4029.6075,210.9756,375,21,0.546
1722556800000,2024-08-02 00:00:00,XRP/USDC,0.6235,0.6235,0.5814,0.5814,163.4526,273.3035,149.451,249.3035,9,0.5987
