https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1633737600000,2021-10-09 00:00:00,ETH/USDC,3563.32879898,3634.83786915,3540,3575.78948467,1310304.18068503,364.62495434,0,0,0,3593.56693799
1633651200000,2021-10-08 00:00:00,ETH/USDC,3587.89843093,3675.05556,3536.99257854,3559.95532064,3406735.0740385,945.46338999,0,0,0,3603.24377454
1633564800000,2021-10-07 00:00:00,ETH/USDC,3573.952927,3653.76723186,3472.62477786,3588.27444715,4249725.74993048,1192.09874985,0,0,0,3564.91083516
1633478400000,2021-10-06 00:00:00,ETH/USDC,3518.64869066,3631.65285921,3347,3575.14867921,3239875.85571,920.59864016,0,0,0,3519.31418793
1633392000000,2021-10-05 00:00:00,ETH/USDC,3388.51783033,3543.442,3366.62969432,3518.08754227,1599064.21838069,464.17511823,0,0,0,3444.95892946
1633305600000,2021-10-04 00:00:00,ETH/USDC,3419.68717027,3438.2384119,3273.51275598,3384.1867401,2695044.64825281,800.71509245,0,0,0,3365.79724007
1633219200000,2021-10-03 00:00:00,ETH/USDC,3388.29583028,3487.72955779,3345,3419.25009107,1937250.56511341,566.31464948,0,0,0,3420.80249361
1633132800000,2021-10-02 00:00:00,ETH/USDC,3312.19716333,3468.88224704,3260,3390,2460650.91653235,731.69167555,0,0,0,3362.9614751
1633046400000,2021-10-01 00:00:00,ETH/USDC,2999.19072007,3330.83548,2968.58336897,3311.32103247,5331797.22791549,1681.67512056,0,0,0,3170.5275072
1632960000000,2021-09-30 00:00:00,ETH/USDC,2849.67544464,3048.34702611,2836.75123631,3001.53360157,2455500.02873293,822.86888694,0,0,0,2984.07202861
1632873600000,2021-09-29 00:00:00,ETH/USDC,2804.62891247,2948.30056036,2782.96159023,2850.66077921,2002979.33948056,699.6327984,0,0,0,2862.90085893
1632787200000,2021-09-28 00:00:00,ETH/USDC,2926.62183491,2969.47698168,2789.8368963,2806.59194903,2617395.73767084,906.64946225,0,0,0,2886.88831422
1632700800000,2021-09-27 00:00:00,ETH/USDC,3060,3165.70209831,2927,2927,4196144.58590537,1371.04847153,0,0,0,3060.53700728
1632614400000,2021-09-26 00:00:00,ETH/USDC,2924.52579069,3116.11288021,2740.54881917,3064.59260348,5139257.67815847,1765.76637642,0,0,0,2910.49696425
1632528000000,2021-09-25 00:00:00,ETH/USDC,2931.53739217,2967.35504538,2804.98801,2926.87105996,4415606.839217,1526.13827718,0,0,0,2893.32028771
1632441600000,2021-09-24 00:00:00,ETH/USDC,3154.62797188,3160.31080756,2735.34078546,2930.36678743,15945320.29474566,5512.78300731,0,0,0,2892.4266153
1632355200000,2021-09-23 00:00:00,ETH/USDC,3078.29136734,3174.36890171,3036.7230759,3154.40811348,3612163.46957619,1160.64497907,0,0,0,3112.20358913
1632268800000,2021-09-22 00:00:00,ETH/USDC,2767.48039585,3090.26896082,2740,3078.20490918,5196634.77982954,1780.04248845,0,0,0,2919.38805593
1632182400000,2021-09-21 00:00:00,ETH/USDC,2975.62253521,3104.11642987,2653.36943501,2759.32483405,14203898.85705256,4942.9796249,0,0,0,2873.54995062
1632096000000,2021-09-20 00:00:00,ETH/USDC,3333.42045434,3343.18379853,2913.643,2974.903423,13037761.62901952,4261.33073688,0,0,0,3059.55168327
1632009600000,2021-09-19 00:00:00,ETH/USDC,3432.80338676,3456.0548407,3282.77640275,3329.09291823,1882911.54394101,563.82202711,0,0,0,3339.54945604
1631923200000,2021-09-18 00:00:00,ETH/USDC,3401.04412549,3541.14217117,3370,3436.65517409,1647859.12684856,475.63327496,0,0,0,3464.55812408
1631836800000,2021-09-17 00:00:00,ETH/USDC,3567.84554904,3592.95485579,3351.37515986,3398.36913554,2560030.88881234,742.64550295,0,0,0,3447.17752769
1631750400000,2021-09-16 00:00:00,ETH/USDC,3617.94073226,3675.05556,3485.54884632,3569.38085831,3908113.32407193,1092.17241577,0,0,0,3578.29337899
1631664000000,2021-09-15 00:00:00,ETH/USDC,3435.00178687,3614.73418615,3362.86620093,3612.81657595,2661863.3231673,762.88198378,0,0,0,3489.22032471
1631577600000,2021-09-14 00:00:00,ETH/USDC,3286.66360296,3434.29443689,3271.85943062,3434.29443689,1777527.75438771,532.07254536,0,0,0,3340.76202557
1631491200000,2021-09-13 00:00:00,ETH/USDC,3401.61519297,3429.61462981,3115,3285.13974547,5103101.33129443,1575.40828676,0,0,0,3239.22463413
1631404800000,2021-09-12 00:00:00,ETH/USDC,3260.93998773,3471.55296424,3233.01152954,3407.40036367,1666562.21396356,492.18772521,0,0,0,3386.02961553
1631318400000,2021-09-11 00:00:00,ETH/USDC,3212.43267841,3322.89624815,3201.17518951,3266.91119156,1051462.98575218,322.19636917,0,0,0,3263.42282646
1631232000000,2021-09-10 00:00:00,ETH/USDC,3424.1828688,3513.11224478,3150,3206.90259462,5496993.90973355,1666.87915277,0,0,0,3297.7759069
1631145600000,2021-09-09 00:00:00,ETH/USDC,3497.79083137,3565.3087662,3397.46840959,3423.11940875,7763370.95645354,2234.18813667,0,0,0,3474.80627483
1631059200000,2021-09-08 00:00:00,ETH/USDC,3442.75859205,3558.20696646,3218.2371,3500.40741038,14605436.67224022,4328.44353522,0,0,0,3374.29298855
1630972800000,2021-09-07 00:00:00,ETH/USDC,3928.10171653,3947.50214101,3000,3427.56598104,20155126.42887574,5664.33519851,0,0,0,3558.25100784
1630886400000,2021-09-06 00:00:00,ETH/USDC,3952.76505887,3971.09869768,3867.92793482,3930.00887276,2717087.70753447,692.23573718,0,0,0,3925.09019919
1630800000000,2021-09-05 00:00:00,ETH/USDC,3890.06038772,3981.71026097,3836.63620286,3954.11354741,2104763.56329026,536.99659777,0,0,0,3919.51005282
1630713600000,2021-09-04 00:00:00,ETH/USDC,3936.81687048,3969.724918,3834.05242272,3887.39457076,4074851.39558326,1046.51409723,0,0,0,3893.73770154
1630627200000,2021-09-03 00:00:00,ETH/USDC,3789.41578912,4028.76120562,3712.14335999,3937.95633447,6911641.33838933,1765.49171492,0,0,0,3914.85345412
1630540800000,2021-09-02 00:00:00,ETH/USDC,3823.72148331,3838.19728148,3726.2270957,3787.69967269,5306970.75828757,1405.55115404,0,0,0,3775.72224463
1630454400000,2021-09-01 00:00:00,ETH/USDC,3426.27877694,3840.68426321,3384.19708679,3832.13544334,6722410.98620861,1851.30428127,0,0,0,3631.17562802
1630368000000,2021-08-31 00:00:00,ETH/USDC,3227.93084641,3477.924,3187.29329705,3431.74177481,5639070.64490773,1682.76607642,0,0,0,3351.07221611
1630281600000,2021-08-30 00:00:00,ETH/USDC,3224.79092229,3351.08372,3146.43942126,3226.93459037,3054382.39085114,939.55303322,0,0,0,3250.88875545
1630195200000,2021-08-29 00:00:00,ETH/USDC,3247.99380983,3285.54993642,3154.79366966,3225.11502255,1654328.0690636,514.45100756,0,0,0,3215.71548068
1630108800000,2021-08-28 00:00:00,ETH/USDC,3276.11399802,3287.20230054,3212.96843994,3247.04467286,921981.31311044,284.27445273,0,0,0,3243.27882529
1630022400000,2021-08-27 00:00:00,ETH/USDC,3095.05221204,3282.41460147,3062.97349606,3276.02796196,2753124.08425904,867.68385057,0,0,0,3172.95761866
1629936000000,2021-08-26 00:00:00,ETH/USDC,3229.44146202,3250,3055.5443184,3093.80324856,3726331.46210431,1192.25514054,0,0,0,3125.44801477
1629849600000,2021-08-25 00:00:00,ETH/USDC,3175.11258193,3248.48556363,3080.40378882,3229.09036875,2794482.55093704,885.48903041,0,0,0,3155.86354541
1629763200000,2021-08-24 00:00:00,ETH/USDC,3323.12925629,3359.26846415,3147.09854624,3173.37322635,5507791.00664287,1713.80187155,0,0,0,3213.78515105
1629676800000,2021-08-23 00:00:00,ETH/USDC,3237.94994611,3377.45927843,3233.84816737,3322.08428084,3416876.77566927,1027.72012121,0,0,0,3324.71526552
1629590400000,2021-08-22 00:00:00,ETH/USDC,3227.74662474,3275.48197042,3129,3240.11378378,2236154.5271787,698.28596487,0,0,0,3202.34780545
1629504000000,2021-08-21 00:00:00,ETH/USDC,3286.85819498,3309.49659945,3209.95919631,3226.19786105,2289393.14506849,701.71799372,0,0,0,3262.55442436
1629417600000,2021-08-20 00:00:00,ETH/USDC,3185.49800948,3302.84833381,3177.94511113,3286.33004012,3271304.88797282,1010.90737889,0,0,0,3236.00851698
1629331200000,2021-08-19 00:00:00,ETH/USDC,3015.41681965,3186.95065746,2961.75879692,3184.9483797,4834520.79585762,1582.52387987,0,0,0,3054.94334547
1629244800000,2021-08-18 00:00:00,ETH/USDC,3008.3602613,3125.36426018,2952.86095855,3013.71325014,4357143.7711317,1433.54395339,0,0,0,3039.42112191
1629158400000,2021-08-17 00:00:00,ETH/USDC,3145.39307633,3290.9184421,2992.41040349,3012.50355078,6368276.92523565,2020.64879104,0,0,0,3151.60009669
1629072000000,2021-08-16 00:00:00,ETH/USDC,3318.02895258,3336.62815345,3135.50542429,3147.93919009,3793166.52957744,1172.65408877,0,0,0,3234.6849475
1628985600000,2021-08-15 00:00:00,ETH/USDC,3266.00933917,3323.37147895,3113.57909827,3311.3622442,3825943.70267149,1191.87663767,0,0,0,3210.01652499
1628899200000,2021-08-14 00:00:00,ETH/USDC,3324.03170199,3331.166125,3208.42033192,3265.97483947,2939612.75472095,901.59263978,0,0,0,3260.4666731
1628812800000,2021-08-13 00:00:00,ETH/USDC,3047.6251274,3328.72672282,3036.67708242,3324.22277718,3403084.6850964,1062.54203446,0,0,0,3202.77652528
1628726400000,2021-08-12 00:00:00,ETH/USDC,3155.81328455,3238.62044285,2981.23437287,3045.15686013,5623147.85862855,1827.51705734,0,0,0,3076.93317336
1628640000000,2021-08-11 00:00:00,ETH/USDC,3143.81812492,3274.52613985,3122.89070676,3163.20176522,4082472.22136728,1271.52834428,0,0,0,3210.68125593
1628553600000,2021-08-10 00:00:00,ETH/USDC,3162.83698875,3234.16823824,3054.76014563,3141.06779367,4439245.60220751,1412.97627455,0,0,0,3141.76938577
1628467200000,2021-08-09 00:00:00,ETH/USDC,3016.58705781,3188.64316773,2893.17381448,3163.03859042,4515273.77425109,1472.3497219,0,0,0,3066.71282446
1628380800000,2021-08-08 00:00:00,ETH/USDC,3162.958678,3193.31536962,2949.82348049,3013.16678731,5300969.60856969,1716.36535281,0,0,0,3088.48556042
1628294400000,2021-08-07 00:00:00,ETH/USDC,2893.35511523,3172.82443293,2867.48572961,3163.55034976,5912035.2211962,1929.5073279,0,0,0,3064.0128367
1628208000000,2021-08-06 00:00:00,ETH/USDC,2831.09302031,2948.95642963,2723.0203325,2892.61173768,3504740.93361604,1233.88775442,0,0,0,2840.40498907
1628121600000,2021-08-05 00:00:00,ETH/USDC,2727.09102247,2844.46692929,2531.87341069,2828.81408026,11506521.08454321,4270.3674327,0,0,0,2694.50375544
1628035200000,2021-08-04 00:00:00,ETH/USDC,2507.90304172,2770.34597058,2458.5783692,2724.51839038,9816199.20917703,3775.43893333,0,0,0,2600.01535782
1627948800000,2021-08-03 00:00:00,ETH/USDC,2605.85529834,2632.1579333,2445.82837279,2508.16359305,11350877.52295722,4533.00662841,0,0,0,2504.05050189
1627862400000,2021-08-02 00:00:00,ETH/USDC,2556.40506844,2666.48023472,2509.0942523,2608.24360011,12955388.72406692,4992.27239139,0,0,0,2595.08851047
1627776000000,2021-08-01 00:00:00,ETH/USDC,2533.69797819,2697.72347167,2516.62722841,2556.67885456,11934284.79675795,4594.28394505,0,0,0,2597.63761654
1627689600000,2021-07-31 00:00:00,ETH/USDC,2463.61064125,2555.56878204,2423.25353683,2529.35112015,8850122.86896921,3581.36940604,0,0,0,2471.15610415
1627603200000,2021-07-30 00:00:00,ETH/USDC,2384.33176629,2472.30286303,2318.00404439,2462.27317295,8374273.06553453,3503.23462183,0,0,0,2390.44025579
1627516800000,2021-07-29 00:00:00,ETH/USDC,2298.95286347,2400,2270.25391738,2383.79366251,7411759.30038296,3195.54880079,0,0,0,2319.40106768
1627430400000,2021-07-28 00:00:00,ETH/USDC,2297.54660647,2345.63120327,2247.15170877,2298.31924718,7274061.66425994,3171.31769873,0,0,0,2293.70323483
1627344000000,2021-07-27 00:00:00,ETH/USDC,2229.01576531,2319.72391301,2152.95245933,2303.48707187,11564312.2713181,5176.12616207,0,0,0,2234.16352484
1627257600000,2021-07-26 00:00:00,ETH/USDC,2190.07713456,2430.60210428,2176.18862966,2231.27537343,12919928.22685523,5590.73109489,0,0,0,2310.95504462
1627171200000,2021-07-25 00:00:00,ETH/USDC,2186.81454279,2197.28769784,2108.29230561,2190.78966395,2701196.35340203,1251.3249606,0,0,0,2158.66896166
1627084800000,2021-07-24 00:00:00,ETH/USDC,2125.75731171,2200,2105.77493548,2186.22794203,5392962.4653276,2511.32566926,0,0,0,2147.4564336
1626998400000,2021-07-23 00:00:00,ETH/USDC,2025.14928645,2131.62306302,1996.64940464,2125.00842499,7674068.21283402,3720.29216274,0,0,0,2062.75955681
1626912000000,2021-07-22 00:00:00,ETH/USDC,1995.69507237,2044.49400747,1950.96590243,2025.30450438,8511046.86426403,4243.40871288,0,0,0,2005.70989978
1626825600000,2021-07-21 00:00:00,ETH/USDC,1787.3789823,2028.73149987,1756.18985571,1995.60201789,14330913.40707505,7413.61566401,0,0,0,1933.05318977
1626739200000,2021-07-20 00:00:00,ETH/USDC,1818.18823421,1840.19436128,1717.97496659,1785.72055304,11431501.20766496,6480.49124171,0,0,0,1763.98683082
1626652800000,2021-07-19 00:00:00,ETH/USDC,1892.15851022,1918.67944542,1806.65903111,1816.43637604,6448909.06452738,3489.49044059,0,0,0,1848.09477897
1626566400000,2021-07-18 00:00:00,ETH/USDC,1898.78798295,1992.63224459,1879.62999863,1891.70900899,5736903.4432172,2953.98930897,0,0,0,1942.08673193
1626480000000,2021-07-17 00:00:00,ETH/USDC,1876.87190973,1918.13254482,1847,1899.62058471,8607859.12591816,4567.16551859,0,0,0,1884.72677219
1626393600000,2021-07-16 00:00:00,ETH/USDC,1918.67015242,1964.7492897,1850,1876.19842733,10833109.57219996,5682.08310505,0,0,0,1906.53838951
1626307200000,2021-07-15 00:00:00,ETH/USDC,1993.42910631,2040.07584356,1880.69408182,1917.71919408,11173999.3266632,5752.08070543,0,0,0,1942.6012775
1626220800000,2021-07-14 00:00:00,ETH/USDC,1940.63495999,2018.80969154,1866.00314923,1994.78942798,12796628.2895146,6592.81728147,0,0,0,1940.99544143
1626134400000,2021-07-13 00:00:00,ETH/USDC,2031.69111347,2044.78069296,1918.53756753,1940.56949668,10096514.9188903,5080.77830737,0,0,0,1987.19847788
1626048000000,2021-07-12 00:00:00,ETH/USDC,2140.0303813,2168.54012893,2006.44307525,2035.61355329,6088915.25876527,2894.52484591,0,0,0,2103.59751009
1625961600000,2021-07-11 00:00:00,ETH/USDC,2115.65484114,2173.45344267,2081.59320889,2139.31200181,2257087.11346438,1060.92994013,0,0,0,2127.46103968
1625875200000,2021-07-10 00:00:00,ETH/USDC,2147.3317238,2192.47640082,2076.0930974,2110.82924755,6519667.26213329,3083.98842213,0,0,0,2114.03752859
1625788800000,2021-07-09 00:00:00,ETH/USDC,2116.75286327,2187.74505415,2049.87467579,2147.15344109,9124605.69354634,4299.38486099,0,0,0,2122.30493165
1625702400000,2021-07-08 00:00:00,ETH/USDC,2315.49425314,2323.71140113,2086.69177705,2119.11773568,7908812.6551881,3623.9867348,0,0,0,2182.35143612
1625616000000,2021-07-07 00:00:00,ETH/USDC,2319.90152369,2409.42019239,2294.94243333,2317.96949615,8093448.88316384,3437.73800254,0,0,0,2354.29485236
1625529600000,2021-07-06 00:00:00,ETH/USDC,2194.7576249,2348.79584,2194.7576249,2323.98258389,8772371.54514854,3814.96721102,0,0,0,2299.46184591
1625443200000,2021-07-05 00:00:00,ETH/USDC,2323.08754228,2323.66316905,2160.71323776,2196.36964479,8478402.69189933,3783.88821944,0,0,0,2240.65886733
1625356800000,2021-07-04 00:00:00,ETH/USDC,2227.4945,2387,2190.48995744,2323.0269324,7683643.24627285,3323.98336937,0,0,0,2311.57692215
1625270400000,2021-07-03 00:00:00,ETH/USDC,2157.52371881,2239.455344,2113.88086764,2227.36565001,4930881.14734437,2246.61994547,0,0,0,2194.79986247
1625184000000,2021-07-02 00:00:00,ETH/USDC,2106.47785386,2158.462384,2018.47781475,2155.32469021,7651100.80169246,3682.61951212,0,0,0,2077.62457579
1625097600000,2021-07-01 00:00:00,ETH/USDC,2276.36512812,2276.36512812,2074.90204702,2107.98238892,10856310.7542843,5045.36755979,0,0,0,2151.73832741
1625011200000,2021-06-30 00:00:00,ETH/USDC,2165.5505591,2286.04875042,2090,2274.72909488,8706252.15997431,4010.86500274,0,0,0,2170.66696436
1624924800000,2021-06-29 00:00:00,ETH/USDC,2084.28930663,2244.61502673,2075.66613157,2160.35924601,12038410.23046784,5525.75843563,0,0,0,2178.59871557
1624838400000,2021-06-28 00:00:00,ETH/USDC,1984.10256932,2143.21792848,1962.91303702,2082.58191332,7028849.01579406,3436.62555063,0,0,0,2045.2763655
1624752000000,2021-06-27 00:00:00,ETH/USDC,1826.58104666,1983.92065473,1807.70358226,1981.53417323,6954589.62232464,3720.99822966,0,0,0,1869.01180626
1624665600000,2021-06-26 00:00:00,ETH/USDC,1809.36399626,1851.21244287,1718.20689839,1830.48741501,10360056.60024462,5831.50350132,0,0,0,1776.56698618
1624579200000,2021-06-25 00:00:00,ETH/USDC,1994.12544734,2019.14086435,1791.61512496,1810.23024672,9886423.1693319,5297.68978135,0,0,0,1866.17631031
1624492800000,2021-06-24 00:00:00,ETH/USDC,1969.41778204,2034.95057764,1885.75193236,1989.20237486,6616567.27460584,3386.71783185,0,0,0,1953.68129354
1624406400000,2021-06-23 00:00:00,ETH/USDC,1873.19434178,2044.60307731,1824.34736812,1967.84315186,8671166.74943758,4394.93364346,0,0,0,1972.99150633
1624320000000,2021-06-22 00:00:00,ETH/USDC,1895.7175242,1995.20768209,1700.17017915,1880.75336887,16228768.25238462,8731.9742089,0,0,0,1858.54514272
1624233600000,2021-06-21 00:00:00,ETH/USDC,2242.49808445,2258.8467894,1866.21534632,1888.35872224,13492903.24383935,6737.15887456,0,0,0,2002.75865465
1624147200000,2021-06-20 00:00:00,ETH/USDC,2163.57129451,2275.902176,2042.6723,2242.49808445,6209253.53970144,2894.29419237,0,0,0,2145.34291506
1624060800000,2021-06-19 00:00:00,ETH/USDC,2232.96136853,2278.52084502,2164.0040464,2174.35248089,3128646.62044315,1410.24422793,0,0,0,2218.51404067
1623974400000,2021-06-18 00:00:00,ETH/USDC,2368.85324666,2374.77686993,2142.5835841,2229.57109165,3701436.76467341,1646.37703952,0,0,0,2248.23152645
1623888000000,2021-06-17 00:00:00,ETH/USDC,2365.43286119,2458.136336,2307.77607605,2370.81146618,4268766.16593929,1775.84989625,0,0,0,2403.78771592
1623801600000,2021-06-16 00:00:00,ETH/USDC,2543.0758577,2553.58436643,2355.31677712,2367.94914826,3998469.0619409,1629.27462457,0,0,0,2454.14063512
1623715200000,2021-06-15 00:00:00,ETH/USDC,2580.44944964,2638.61623601,2510,2544.07977948,5783728.50962174,2246.56609446,0,0,0,2574.47511732
1623628800000,2021-06-14 00:00:00,ETH/USDC,2511.13385999,2608.41810087,2467.62590949,2581.12343096,4845407.69926328,1910.53320457,0,0,0,2536.15466492
1623542400000,2021-06-13 00:00:00,ETH/USDC,2376.46931925,2547.91718121,2311.91735256,2511.57719737,3831490.95538377,1603.26547419,0,0,0,2389.80444415
1623456000000,2021-06-12 00:00:00,ETH/USDC,2357.77341729,2458,2260,2368.40013619,4828438.18371261,2051.44539263,0,0,0,2353.67619389
1623369600000,2021-06-11 00:00:00,ETH/USDC,2468.3407666,2498.632816,2322.09395785,2347.03152063,10488150.47768194,4321.87672667,0,0,0,2426.75836008
1623283200000,2021-06-10 00:00:00,ETH/USDC,2614.24906926,2623.66076306,2431.25046941,2463.96015912,14327407.79820652,5673.09622766,0,0,0,2525.50057733
1623196800000,2021-06-09 00:00:00,ETH/USDC,2508.0678781,2626.59565014,2408.96124884,2608.97489355,11501750.85892693,4563.21609051,0,0,0,2520.53609357
1623110400000,2021-06-08 00:00:00,ETH/USDC,2581.66069015,2619.60216936,2310.45659924,2512,10435435.9842602,4213.45348878,0,0,0,2476.69423954
1623024000000,2021-06-07 00:00:00,ETH/USDC,2719.62280537,2846.902544,2576.41102442,2592.79384457,8355303.94514011,3043.15063166,0,0,0,2745.60971718
1622937600000,2021-06-06 00:00:00,ETH/USDC,2631.07840955,2744.73112159,2619.26428956,2714.45069067,8371678.39161459,3109.63094215,0,0,0,2692.17747937
1622851200000,2021-06-05 00:00:00,ETH/USDC,2694.75295119,2814.79780605,2554.32300849,2629.44124832,9939463.32317602,3725.28400022,0,0,0,2668.10888044
1622764800000,2021-06-04 00:00:00,ETH/USDC,2858.46620249,2859.08335523,2554.32300849,2686.12248032,17115505.28451174,6405.85877036,0,0,0,2671.85179974
1622678400000,2021-06-03 00:00:00,ETH/USDC,2726.40923479,2891.44867199,2663.50747146,2857.45106474,3098696.36928427,1103.83043998,0,0,0,2807.2213422
1622592000000,2021-06-02 00:00:00,ETH/USDC,2635.34172674,2801.67796391,2554.32300849,2708,3882531.22246086,1445.55164756,0,0,0,2685.84746108
1622505600000,2021-06-01 00:00:00,ETH/USDC,2700.60150246,2740,2522.69385424,2628.29737101,5241350.15628548,2012.18249845,0,0,0,2604.80854014
1622419200000,2021-05-31 00:00:00,ETH/USDC,2380,2716.09166603,2276.59631943,2706.20010661,4958717.54821655,1965.27175255,0,0,0,2523.17143508
1622332800000,2021-05-30 00:00:00,ETH/USDC,2274.91563205,2476.69454954,2184.53313029,2381.58123205,3609741.19251566,1533.05906375,0,0,0,2354.60020939
1622246400000,2021-05-29 00:00:00,ETH/USDC,2411.46477473,2570.51943905,2208.88810225,2277.88575314,6704476.96371538,2840.28271805,0,0,0,2360.49634112
1622160000000,2021-05-28 00:00:00,ETH/USDC,2721.09561146,2760.82878509,2333.08221997,2431.14469747,6657035.94604498,2650.91690579,0,0,0,2511.22014858
1622073600000,2021-05-27 00:00:00,ETH/USDC,2890.04386665,2891.448672,2638.92457965,2738.74822891,4244008.56674259,1536.31164276,0,0,0,2762.46592723
1621987200000,2021-05-26 00:00:00,ETH/USDC,2711.91798575,2911.696912,2647.35253666,2887.48009375,3184655.50219638,1141.20402136,0,0,0,2790.61012981
