https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1615680000000,2021-03-14 00:00:00,BTC/USDC,61136.20125746,61600,59000,59000,16177342.95632658,267.44689242,0,0,0,60488.05731091
1615593600000,2021-03-13 00:00:00,BTC/USDC,57210.26795119,61764.40321209,56100.00001,61150.27141468,18142609.041993,304.30963946,0,0,0,59618.91011466
1615507200000,2021-03-12 00:00:00,BTC/USDC,57941.23159492,58068.27240186,55052.75356326,57272.73557185,16114373.87321412,284.35894906,0,0,0,56669.12867164
1615420800000,2021-03-11 00:00:00,BTC/USDC,55948.58896733,58144.90421047,54301.63794249,57744.27005562,14871591.66073774,263.8228619,0,0,0,56369.60934179
1615334400000,2021-03-10 00:00:00,BTC/USDC,54950,57370.04200538,53035.3577884,55992.8822918,22026004.69842884,396.25618124,0,0,0,55585.26463739
1615248000000,2021-03-09 00:00:00,BTC/USDC,52415.58282681,54914.17260825,51897.95918367,54868.07340166,19558285.20553943,363.52089131,0,0,0,53802.36919825
1615161600000,2021-03-08 00:00:00,BTC/USDC,51038.9824884,52387.75510204,49328.99709153,52387.75510204,16177211.86700244,318.56752272,0,0,0,50781.10828397
1615075200000,2021-03-07 00:00:00,BTC/USDC,48959.18367346,51469.3877551,48959.18367346,51000.88804784,16693025.37086199,331.18515229,0,0,0,50403.9062604
1614988800000,2021-03-06 00:00:00,BTC/USDC,48836.73469387,49181.23981357,47150.50950566,48905.38545131,9199396.90117646,190.51334644,0,0,0,48287.41436271
1614902400000,2021-03-05 00:00:00,BTC/USDC,48332.95748441,49428.94375841,46289.42575764,48728.55706129,14304605.75527811,299.31644857,0,0,0,47790.91100278
1614816000000,2021-03-04 00:00:00,BTC/USDC,50362.57142856,51765.39467186,47509.369883,48348.01763411,14802800.57410162,298.55580512,0,0,0,49581.35236443
1614729600000,2021-03-03 00:00:00,BTC/USDC,48408.1632653,52632.65306122,48169.11752426,50367.34693877,19536026.13688438,386.22729984,0,0,0,50581.68116282
1614643200000,2021-03-02 00:00:00,BTC/USDC,49596.1092,50231.89761489,47085.17121346,48469.3877551,26175320.39227462,537.12649231,0,0,0,48732.13436131
1614556800000,2021-03-01 00:00:00,BTC/USDC,45268.24140146,49795.76654454,45053.32112717,49632.65306122,26472413.43492734,557.85854537,0,0,0,47453.63077188
1614470400000,2021-02-28 00:00:00,BTC/USDC,46156.98592325,46622.84810469,43028.6439304,45212.40530243,36982202.78411561,823.05308921,0,0,0,44932.94936735
1614384000000,2021-02-27 00:00:00,BTC/USDC,46317.34587932,48352.02040816,45050.95725374,46152.83203377,20281054.44524476,431.76996006,0,0,0,46971.89781898
1614297600000,2021-02-26 00:00:00,BTC/USDC,47021.56332556,48459.85388344,44172.99324859,46278.87142624,28734908.29912702,618.63740226,0,0,0,46448.70839388
1614211200000,2021-02-25 00:00:00,BTC/USDC,49755.10204079,52060.86578109,46711.85043576,47061.22448979,55157755.36531662,1100.9021663,0,0,0,50102.32248946
1614124800000,2021-02-24 00:00:00,BTC/USDC,48901.73970639,51391.29082986,47010,49704.39971181,14805227.20466468,300.29867252,0,0,0,49301.67383167
1614038400000,2021-02-23 00:00:00,BTC/USDC,54133.28600412,54182.99431286,44999.99997997,48900,30793301.52206463,630.44046149,0,0,0,48844.10726
1613952000000,2021-02-22 00:00:00,BTC/USDC,57510.6761777,57544.88528572,47616.21,54138.60506944,25165517.56346503,462.23434937,0,0,0,54443.20093858
1613865600000,2021-02-21 00:00:00,BTC/USDC,55935.62233401,58334.1798078,55544.80252422,57507.33600482,26245521.02863611,460.36437874,0,0,0,57010.32104279
1613779200000,2021-02-20 00:00:00,BTC/USDC,55906.4824149,57528.02642819,53956.26021515,55948.81584961,23835278.79279638,423.3497582,0,0,0,56301.62373102
1613692800000,2021-02-19 00:00:00,BTC/USDC,51571.42857142,56336.68894044,50755.56729542,55885.52166527,28234744.86292249,533.75465673,0,0,0,52898.3579008
1613606400000,2021-02-18 00:00:00,BTC/USDC,52173.13466137,52516.59543747,50900,51632.16798224,21261848.288034,410.3785814,0,0,0,51810.32649291
1613520000000,2021-02-17 00:00:00,BTC/USDC,49163.64135857,52574.21814326,48938.36147018,52164.26132532,31328038.97657311,616.34574956,0,0,0,50828.6769219
1613433600000,2021-02-16 00:00:00,BTC/USDC,47932.7513743,50505,47063.529,49116.44453936,15379556.61119307,314.05317847,0,0,0,48971.18598231
1613347200000,2021-02-15 00:00:00,BTC/USDC,48668.7212288,49009.48398651,45800.111111,47933.15656027,17811608.19610576,374.16055339,0,0,0,47604.18498082
1613260800000,2021-02-14 00:00:00,BTC/USDC,47269.38529649,49579.0472757,47071.38004322,48748.86061997,21806691.27910868,449.72714662,0,0,0,48488.71464175
1613174400000,2021-02-13 00:00:00,BTC/USDC,47438.3834532,48175.63460677,46289.42575764,47171.36773256,12571078.23120241,265.20529857,0,0,0,47401.30871813
1613088000000,2021-02-12 00:00:00,BTC/USDC,48003.20693769,48988.29825858,46147.43668832,47395.97531105,25599576.40543934,537.86519278,0,0,0,47594.78164617
1613001600000,2021-02-11 00:00:00,BTC/USDC,44834.31084337,48657.09674086,44012.22166478,47987.9051391,33577688.18036232,722.83960283,0,0,0,46452.47444786
1612915200000,2021-02-10 00:00:00,BTC/USDC,46540.46811627,47400.05528083,43736.10355321,44830.64137302,17045031.55759788,372.47054278,0,0,0,45762.0928366
1612828800000,2021-02-09 00:00:00,BTC/USDC,46414.03004594,48207.42895551,45000,46535.31393269,37915182.13447138,812.56836414,0,0,0,46660.91347846
1612742400000,2021-02-08 00:00:00,BTC/USDC,38879.49498657,46580,38057.1726852,46432.05566672,34959259.32591246,841.03566061,0,0,0,41566.91679465
1612656000000,2021-02-07 00:00:00,BTC/USDC,39269.8843138,39743.49601246,37400,38946.37936005,14446926.75358315,372.65615751,0,0,0,38767.44409676
1612569600000,2021-02-06 00:00:00,BTC/USDC,38337.48574636,40970,38213.36260712,39265.30612244,23138031.26331469,582.44215954,0,0,0,39725.88674142
1612483200000,2021-02-05 00:00:00,BTC/USDC,36992.65179333,38348.08298722,36645.82904749,38329.07100185,6502995.02971312,172.60827091,0,0,0,37674.87499543
1612396800000,2021-02-04 00:00:00,BTC/USDC,37700,38742.35154707,36200,37001.40719991,7389483.67808122,196.56200678,0,0,0,37593.65199375
1612310400000,2021-02-03 00:00:00,BTC/USDC,35515.28222048,37698.98465822,35410.90577099,37698.98465822,8623925.35712023,235.21755746,0,0,0,36663.61240311
1612224000000,2021-02-02 00:00:00,BTC/USDC,33500,35989,33469.3877551,35510.20408163,9082068.72907663,261.48995198,0,0,0,34731.99891738
1612137600000,2021-02-01 00:00:00,BTC/USDC,33064.270071,34700,32333.05555555,33578.38741863,6933455.52169928,205.28818816,0,0,0,33774.25454354
1612051200000,2021-01-31 00:00:00,BTC/USDC,34333.35696268,34367.34693877,32200.00000001,33124.44866905,5513949.64696278,165.7634683,0,0,0,33263.96161658
1611964800000,2021-01-30 00:00:00,BTC/USDC,34329.05700428,34938.59018038,32871,34332.37517253,7472341.08228067,220.04477367,0,0,0,33958.27566205
1611878400000,2021-01-29 00:00:00,BTC/USDC,33469.3877551,38614.75,32000,34285.71428571,22406871.14351584,628.43254825,0,0,0,35655.17286765
1611792000000,2021-01-28 00:00:00,BTC/USDC,30466.29853363,33849.97295679,29900,33438.46028898,7530069.38096878,236.1627415,0,0,0,31885.08624663
1611705600000,2021-01-27 00:00:00,BTC/USDC,32505.23022937,32545.487934,29250.00000002,30346.89498552,11648060.01463906,376.14911316,0,0,0,30966.60235826
1611619200000,2021-01-26 00:00:00,BTC/USDC,32207.80597688,32927.22222222,30868.50016169,32499.8548171,8274235.27479396,259.05091446,0,0,0,31940.57543491
1611532800000,2021-01-25 00:00:00,BTC/USDC,32266.59696604,34857.14285714,31938.50990166,32299.22110392,12982852.49665645,387.00187346,0,0,0,33547.2600703
1611446400000,2021-01-24 00:00:00,BTC/USDC,32100,33115.96723627,30960,32280.40130164,8370396.95374041,259.97852444,0,0,0,32196.49381336
1611360000000,2021-01-23 00:00:00,BTC/USDC,32979.59183673,33469.28775507,31439.99196282,32057.06711058,9092175.89868318,281.7479814,0,0,0,32270.59819028
1611273600000,2021-01-22 00:00:00,BTC/USDC,30810.61468873,33800,28826.53061224,33061.22448979,15015369.70722238,482.52877648,0,0,0,31118.08132306
1611187200000,2021-01-21 00:00:00,BTC/USDC,35591.83673469,35591.83673469,30058.00509704,30840.94594384,18963084.03417459,581.42877143,0,0,0,32614.62962614
1611100800000,2021-01-20 00:00:00,BTC/USDC,35881.14130298,36402.39730217,33408,35481.82307451,10194958.73674097,290.28499889,0,0,0,35120.51527197
1611014400000,2021-01-19 00:00:00,BTC/USDC,36637.54378545,37873,35900,35958.91279824,16373357.61890699,443.8723241,0,0,0,36887.53889331
1610928000000,2021-01-18 00:00:00,BTC/USDC,35816.1256894,37428.57142857,34740.08267786,36582.05588237,14797191.71378112,410.38797482,0,0,0,36056.59186351
1610841600000,2021-01-17 00:00:00,BTC/USDC,36000,36854.61458172,33851.37011788,35789.00196901,12871874.7881161,362.01358392,0,0,0,35556.33092199
1610755200000,2021-01-16 00:00:00,BTC/USDC,36790.95221959,37950.75549727,35428.57142857,35999.99999999,10046510.97717801,273.2273449,0,0,0,36769.78591163
1610668800000,2021-01-15 00:00:00,BTC/USDC,39146.41572448,39644,34400.00000001,36804.66404303,13599099.29312502,366.61067124,0,0,0,37094.11743833
1610582400000,2021-01-14 00:00:00,BTC/USDC,37391.52783345,40086.01103204,36800.26071129,39124.5881235,16756447.63887104,436.85042545,0,0,0,38357.40258604
1610496000000,2021-01-13 00:00:00,BTC/USDC,33887.572802,37790.46293313,32336.19789737,37377.55100539,25236458.62889275,731.06088661,0,0,0,34520.32394444
1610409600000,2021-01-12 00:00:00,BTC/USDC,35420.92506715,36610.38500533,32512.11799527,34000,19579860.91957518,561.58692088,0,0,0,34865.23669193
1610323200000,2021-01-11 00:00:00,BTC/USDC,38213.2677972,38234.36009251,30400,35485.06203942,27791543.9161375,815.35888679,0,0,0,34085.04447109
1610236800000,2021-01-10 00:00:00,BTC/USDC,40241.87457079,41417.71455866,35000,38214.28571428,28662936.86237219,733.20733228,0,0,0,39092.53985941
1610150400000,2021-01-09 00:00:00,BTC/USDC,40623.81684445,41414,38793.28938614,40217.52766103,16293139.79944059,404.42343577,0,0,0,40287.32847397
1610064000000,2021-01-08 00:00:00,BTC/USDC,39540.57135122,41920.30248903,36578.24906785,40619.85803698,16208383.72646075,409.97125281,0,0,0,39535.41526476
1609977600000,2021-01-07 00:00:00,BTC/USDC,36946.19898978,40430.98161805,36346.93877551,39477.39725137,23359441.63490914,613.90615552,0,0,0,38050.50890086
1609891200000,2021-01-06 00:00:00,BTC/USDC,34125.93113502,37020,33400,36849.04461348,21563488.6658505,614.8957663,0,0,0,35068.52681
1609804800000,2021-01-05 00:00:00,BTC/USDC,32053,34490.85178648,29943.53929425,34055.62170558,17041945.06855826,527.45839521,0,0,0,32309.55317674
1609718400000,2021-01-04 00:00:00,BTC/USDC,33052.42392708,33659.75599061,28000,32024.81741511,13542484.36272621,430.36998892,0,0,0,31467.07417194
1609632000000,2021-01-03 00:00:00,BTC/USDC,32200,34800,31983.51309028,33081.63265306,13599866.01885683,405.50234043,0,0,0,33538.31695381
1609545600000,2021-01-02 00:00:00,BTC/USDC,29393.38973864,33300,29020,32196.18796441,14464070.68116654,461.37494268,0,0,0,31349.92680172
1609459200000,2021-01-01 00:00:00,BTC/USDC,28939.0162191,29688.70001267,28700,29382.65272153,5696429.01133565,194.69544829,0,0,0,29258.15195664
1609372800000,2020-12-31 00:00:00,BTC/USDC,28902.43902439,29310.3356893,27900.00000003,28980.07965266,9542848.84587402,331.60920768,0,0,0,28777.39406766
1609286400000,2020-12-30 00:00:00,BTC/USDC,27358.72998306,28984.65107437,27358.72998306,28846.66142703,9795032.62264911,347.41062353,0,0,0,28194.39579343
1609200000000,2020-12-29 00:00:00,BTC/USDC,27041.5539557,27373.51707302,25851.03426632,27348,6396152.01710467,240.21025374,0,0,0,26627.30635981
1609113600000,2020-12-28 00:00:00,BTC/USDC,26236.75613228,27450,26077.08428257,27020.41027342,6383700.16272393,237.00111116,0,0,0,26935.31743998
1609027200000,2020-12-27 00:00:00,BTC/USDC,26442.93911184,28364.1737365,25772.15553496,26234.09253547,9441135.78453901,349.02225752,0,0,0,27050.23986614
1608940800000,2020-12-26 00:00:00,BTC/USDC,24701.33654393,26800,24499.00198848,26429.20809856,7352591.26800411,289.6918786,0,0,0,25380.72970335
1608854400000,2020-12-25 00:00:00,BTC/USDC,23726.97260125,24756.07599163,23425.41601238,24701.7090072,7762870.54798989,321.98103426,0,0,0,24109.71368494
1608768000000,2020-12-24 00:00:00,BTC/USDC,23175.22503338,23770.55952705,22712.69978162,23715.81075766,4747262.98674799,204.9820244,0,0,0,23159.4111759
1608681600000,2020-12-23 00:00:00,BTC/USDC,23831.08168544,24100,22640.90275341,23225.184816,6955526.42301397,296.60974539,0,0,0,23450.09404147
1608595200000,2020-12-22 00:00:00,BTC/USDC,22780.17810976,23822.74505871,22389.70240002,23822.74505871,4083115.28672524,176.92421914,0,0,0,23078.32871368
1608508800000,2020-12-21 00:00:00,BTC/USDC,23463.90128848,24100,21938.50788525,22730.24394637,6343355.73906436,276.0038645,0,0,0,22982.85116607
1608422400000,2020-12-20 00:00:00,BTC/USDC,23858.66976593,24284.19590291,23102.40655742,23447.93357661,4226235.6494006,178.93317599,0,0,0,23619.07246108
1608336000000,2020-12-19 00:00:00,BTC/USDC,23142.61595247,24173.13353701,22783.04824363,23869.75002536,4686760.25276725,199.88970456,0,0,0,23446.73160172
1608249600000,2020-12-18 00:00:00,BTC/USDC,22767.2364264,23251.27111883,22353.99267086,23146.08675064,4099270.26868841,179.50577925,0,0,0,22836.42502105
1608163200000,2020-12-17 00:00:00,BTC/USDC,21366.36327546,23770.55952705,21263.97167079,22836.40001707,10186035.0846961,448.14944497,0,0,0,22729.10342526
1608076800000,2020-12-16 00:00:00,BTC/USDC,19447.6434674,21531.85504239,19293.10344827,21356.75803554,7026203.45372897,342.89731652,0,0,0,20490.69244704
1607990400000,2020-12-15 00:00:00,BTC/USDC,19290.21013557,19566.02268595,19065.53951424,19435.66570896,3410825.47672991,176.22391693,0,0,0,19355.06562417
1607904000000,2020-12-14 00:00:00,BTC/USDC,19113.09706188,19346.99999999,19001.55950594,19276.47060026,1471429.14391768,76.7004394,0,0,0,19184.10318673
1607817600000,2020-12-13 00:00:00,BTC/USDC,18837.93103448,19416.27108352,18716.7092472,19161.30350583,1774307.51467834,92.65937234,0,0,0,19148.71070103
1607731200000,2020-12-12 00:00:00,BTC/USDC,18072.4137931,18955.84572954,18069.11220833,18812.12733529,2234305.05381194,120.43286753,0,0,0,18552.28642841
1607644800000,2020-12-11 00:00:00,BTC/USDC,18262.06896551,18279.34942569,17566,18034.48275862,3138400.12220632,175.41600983,0,0,0,17891.18407862
1607558400000,2020-12-10 00:00:00,BTC/USDC,18544.42181331,18544.76416335,17919,18224.13793103,2128005.41642367,116.48768482,0,0,0,18268.07202591
1607472000000,2020-12-09 00:00:00,BTC/USDC,18300.00000001,18631.03448275,17649.74337809,18548.27586206,4511189.32045424,247.81879291,0,0,0,18203.58039631
1607385600000,2020-12-08 00:00:00,BTC/USDC,19192.67164804,19306.07634,18189.80962666,18325.18268398,2099310.8101171,111.39921272,0,0,0,18844.93398883
1607299200000,2020-12-07 00:00:00,BTC/USDC,19374.32222795,19417.24137931,18915,19199.42438864,1910188.46932964,99.44087912,0,0,0,19209.28783246
1607212800000,2020-12-06 00:00:00,BTC/USDC,19166.09087415,19422.41512053,18859.20713243,19367.8120758,1224974.8553136,63.84471849,0,0,0,19186.78450286
1607126400000,2020-12-05 00:00:00,BTC/USDC,18639.89313115,19159.19259045,18518,19159.19259045,635985.15834511,33.50216716,0,0,0,18983.40353051
1607040000000,2020-12-04 00:00:00,BTC/USDC,19425.52936014,19511.80690554,18585.85089999,18645.30579751,2005530.98262459,104.91545444,0,0,0,19115.68694363
1606953600000,2020-12-03 00:00:00,BTC/USDC,19232.06283401,19609.84584766,18879.31034482,19430.98607649,3090156.81168907,160.11823809,0,0,0,19299.2181812
1606867200000,2020-12-02 00:00:00,BTC/USDC,18772.7489479,19338.23330453,18339.2,19202.54133448,2796251.30708977,148.53500282,0,0,0,18825.53777898
1606780800000,2020-12-01 00:00:00,BTC/USDC,19696.65916655,19919.08065893,18110.74437057,18772.6383998,5681341.97526612,296.3930624,0,0,0,19168.26908586
1606694400000,2020-11-30 00:00:00,BTC/USDC,18224.13793103,19865.77,18224.13793103,19650.32986085,5452113.1580726,285.90722663,0,0,0,19069.51853696
1606608000000,2020-11-29 00:00:00,BTC/USDC,17734.49943257,18346.62975049,17552.38983268,18174.00520131,2341691.51513245,130.07550905,0,0,0,18002.55507154
1606521600000,2020-11-28 00:00:00,BTC/USDC,17142.85876931,17878.24006094,16872.03344528,17731.03448275,2903955.73167342,167.33929438,0,0,0,17353.69891711
1606435200000,2020-11-27 00:00:00,BTC/USDC,17162.15040684,17465.51724137,16427.58620693,17129.76153429,5163739.00636025,303.92096877,0,0,0,16990.40058755
1606348800000,2020-11-26 00:00:00,BTC/USDC,18718.65642016,18903.9211334,16212,17162.43656991,10864023.78097672,630.68679117,0,0,0,17225.7036822
1606262400000,2020-11-25 00:00:00,BTC/USDC,19193.3697837,19517.62488208,18524.65675601,18716.88274626,3800537.40260203,199.48941603,0,0,0,19051.32351498
1606176000000,2020-11-24 00:00:00,BTC/USDC,18390.77692939,19439.02812639,18072.4137931,19168.96551724,5422900.08633679,286.36078539,0,0,0,18937.29994821
1606089600000,2020-11-23 00:00:00,BTC/USDC,18465.51724136,18770.80547632,18025,18390.39213179,2786026.52648628,151.1072746,0,0,0,18437.4083502
1606003200000,2020-11-22 00:00:00,BTC/USDC,18684.54553884,18751.36737805,17652.42432925,18439.87796955,3345795.95877523,182.84856569,0,0,0,18298.17995098
1605916800000,2020-11-21 00:00:00,BTC/USDC,18697.63683645,18973.65569744,18348.27586206,18701.06294216,2616381.88810974,139.95253671,0,0,0,18694.78002768
1605830400000,2020-11-20 00:00:00,BTC/USDC,17814.75485125,18816.63416607,17768.96551724,18668.58330844,2639006.21626631,143.45976481,0,0,0,18395.44502084
1605744000000,2020-11-19 00:00:00,BTC/USDC,17819.66023859,18177.3656179,17352.92093393,17814.97622163,1991888.29181797,111.78358989,0,0,0,17819.14763855
1605657600000,2020-11-18 00:00:00,BTC/USDC,17682.73401771,18474.6947534,17269.36898328,17795.2505782,4679754.10871878,260.97066436,0,0,0,17932.10788728
1605571200000,2020-11-17 00:00:00,BTC/USDC,16708.71076751,17856,16560.49719201,17662.68751916,4747623.82063785,276.41475559,0,0,0,17175.72497352
1605484800000,2020-11-16 00:00:00,BTC/USDC,15945.57096588,16879,15891.02766035,16710.51071698,1837624.46059108,111.47851326,0,0,0,16484.11345696
1605398400000,2020-11-15 00:00:00,BTC/USDC,16113.57368296,16153.68193189,15797.08180218,15969.52312449,634192.67603606,39.6433626,0,0,0,15997.44911739
1605312000000,2020-11-14 00:00:00,BTC/USDC,16340.17666593,16340.17666593,15725.68396657,16099.32022297,1785665.86519114,111.58415459,0,0,0,16002.86233966
1605225600000,2020-11-13 00:00:00,BTC/USDC,16328.56616499,16485.61317354,15991.5015061,16340.17666593,1594680.24568425,98.13945974,0,0,0,16249.12394982
1605139200000,2020-11-12 00:00:00,BTC/USDC,15676.97054796,16354.81396919,15482.75862068,16318.82776534,3038518.92944337,190.33510232,0,0,0,15964.04915544
1605052800000,2020-11-11 00:00:00,BTC/USDC,15314.02161692,15996.12460933,15293.22923713,15699.59936901,3286180.74070767,209.39067478,0,0,0,15694.0166708
1604966400000,2020-11-10 00:00:00,BTC/USDC,15356.14875891,15459.82247256,15097.30673684,15311.69843193,1734241.39835418,113.35475103,0,0,0,15299.23874029
1604880000000,2020-11-09 00:00:00,BTC/USDC,15508.21174395,15855,14839.2,15335.52420992,3304486.89249821,214.95973519,0,0,0,15372.58542664
1604793600000,2020-11-08 00:00:00,BTC/USDC,14822.10248457,15650.23288033,14720.8513226,15500,1790099.06037391,116.92778331,0,0,0,15309.44151765
1604707200000,2020-11-07 00:00:00,BTC/USDC,15599.93388419,15764.60628487,14386.73471,14839.32630818,3628836.20375879,239.63743669,0,0,0,15143.02712415
