https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1612051200000,2021-01-31 00:00:00,LTC/USDC,132.27880823,135.13513844,126.05500608,130.33588506,35128.28678949,270.77929502,0,0,0,129.73032811
1611964800000,2021-01-30 00:00:00,LTC/USDC,134.01615103,135.52864102,128.87139774,133.14464594,22440.62772292,169.57585717,0,0,0,132.33385988
1611878400000,2021-01-29 00:00:00,LTC/USDC,133.75430155,145.85655749,132.27880823,135.15818337,97234.33395334,705.78050022,0,0,0,137.76851857
1611792000000,2021-01-28 00:00:00,LTC/USDC,122.97951104,135.90931999,120.73194648,133.80552761,49582.31053017,381.05053252,0,0,0,130.12003999
1611705600000,2021-01-27 00:00:00,LTC/USDC,134.01615103,134.34294775,118.39187581,122.10190009,74397.76156993,597.34050356,0,0,0,124.54832901
1611619200000,2021-01-26 00:00:00,LTC/USDC,136.66504279,138.79762713,128.87139774,134.8933606,31158.79506396,232.41374337,0,0,0,134.06606086
1611532800000,2021-01-25 00:00:00,LTC/USDC,141.16101134,147.43676084,136.81377084,137.69704533,43886.87878155,307.38272799,0,0,0,142.77600784
1611446400000,2021-01-24 00:00:00,LTC/USDC,136.66504279,142.49172602,134.01615103,141.541027,62121.3152316,444.71801797,0,0,0,139.68697628
1611360000000,2021-01-23 00:00:00,LTC/USDC,136.66504279,143.08977313,135.76729296,137.81569124,9093.42142008,65.49600925,0,0,0,138.8393205
1611273600000,2021-01-22 00:00:00,LTC/USDC,128.05684793,141.82501999,123.14414018,137.51234004,54740.09024005,401.11943264,0,0,0,136.4683079
1611187200000,2021-01-21 00:00:00,LTC/USDC,150,150,126,131.89779468,87999.73932109,658.36195584,0,0,0,133.66467873
1611100800000,2021-01-20 00:00:00,LTC/USDC,154.90896376,156.00146123,138.35144041,149.51057454,78814.05752047,537.20391478,0,0,0,146.71162169
1611014400000,2021-01-19 00:00:00,LTC/USDC,150.91840524,165.61558067,150.5374504,151.9,110591.93030847,695.53789185,0,0,0,159.00202074
1610928000000,2021-01-18 00:00:00,LTC/USDC,143.54731778,154.82137901,138.76921102,152.87013025,96820.90281779,662.13645763,0,0,0,146.22499894
1610841600000,2021-01-17 00:00:00,LTC/USDC,142.65408916,146.4,135.86948964,141.8828657,26857.75854702,187.73958558,0,0,0,143.05858012
1610755200000,2021-01-16 00:00:00,LTC/USDC,144.89830874,151.41388362,139.6469827,144.52320191,92807.95120279,639.39792449,0,0,0,145.14897163
1610668800000,2021-01-15 00:00:00,LTC/USDC,152.65867166,154.90111915,130.71838554,144.68816337,95885.55472338,674.0401057,0,0,0,142.25496956
1610582400000,2021-01-14 00:00:00,LTC/USDC,148.42337826,156.75925067,143.72886441,151.77307783,158461.57024025,1059.14294622,0,0,0,149.61301569
1610496000000,2021-01-13 00:00:00,LTC/USDC,131.22067323,147,126.02657274,147,52769.95836204,383.9435755,0,0,0,137.44196212
1610409600000,2021-01-12 00:00:00,LTC/USDC,138.38471743,146.57446507,128.05684793,133.2165015,243142.44210548,1738.00638167,0,0,0,139.89732412
1610323200000,2021-01-11 00:00:00,LTC/USDC,170.07900344,170.49407945,113.22,139.6560659,449076.10767209,3432.12914795,0,0,0,130.84475796
1610236800000,2021-01-10 00:00:00,LTC/USDC,180,186.20606438,160.27038492,171.26909338,172478.86573189,995.34579837,0,0,0,173.28537078
1610150400000,2021-01-09 00:00:00,LTC/USDC,174.2,178.91619891,163.9668259,177.94950942,145614.76685822,853.56404429,0,0,0,170.59618177
1610064000000,2021-01-08 00:00:00,LTC/USDC,170.1273792,181.542778,149.99589955,172.35507233,226728.16635642,1342.03353211,0,0,0,168.94374166
1609977600000,2021-01-07 00:00:00,LTC/USDC,169.4,180.63359127,161.93507557,170.25077618,381461.96065137,2236.78077862,0,0,0,170.54061099
1609891200000,2021-01-06 00:00:00,LTC/USDC,156.72984321,169.80891779,155.3864629,169.4,145119.41304017,887.07214269,0,0,0,163.59369892
1609804800000,2021-01-05 00:00:00,LTC/USDC,155.97537721,162.90823587,146.23095369,158.9,117076.52970947,756.14530938,0,0,0,154.83337429
1609718400000,2021-01-04 00:00:00,LTC/USDC,162.90823587,173.57537002,140.11,155.38140359,248820.00642266,1586.38917761,0,0,0,156.8467624
1609632000000,2021-01-03 00:00:00,LTC/USDC,137.6688287,163.99039342,135.74186258,160.57750195,204943.08073286,1368.25803641,0,0,0,149.7839408
1609545600000,2021-01-02 00:00:00,LTC/USDC,125.40269546,141.27601484,123.95426904,137.07851434,118847.79952795,890.90761643,0,0,0,133.40081208
1609459200000,2021-01-01 00:00:00,LTC/USDC,124.10020089,133.7076561,123.95524008,126.18891519,29190.2279862,227.49724874,0,0,0,128.31024615
1609372800000,2020-12-31 00:00:00,LTC/USDC,128.98857797,128.98857797,122.62765778,124.56847211,30930.38048756,246.2640587,0,0,0,125.59843547
1609286400000,2020-12-30 00:00:00,LTC/USDC,128.9,132.698999,123.34753605,129.18085564,64432.17380114,502.86868131,0,0,0,128.12922378
1609200000000,2020-12-29 00:00:00,LTC/USDC,127.59082761,129.94344791,119.99999999,129.10104369,56091.86022767,444.18240458,0,0,0,126.28113957
1609113600000,2020-12-28 00:00:00,LTC/USDC,130.95837397,136.07811127,127.49943255,129.3964764,91331.92285387,699.99894918,0,0,0,130.47437136
1609027200000,2020-12-27 00:00:00,LTC/USDC,128.05684793,139,122.62765778,127.79551906,67965.80002371,515.43801303,0,0,0,131.86027864
1608940800000,2020-12-26 00:00:00,LTC/USDC,128.27896372,134.61473558,125.31285379,129,66054.69147378,506.60435755,0,0,0,130.38713641
1608854400000,2020-12-25 00:00:00,LTC/USDC,111.99156052,128.30380053,108.65108435,128.27896372,61832.78609529,525.20868166,0,0,0,117.72993907
1608768000000,2020-12-24 00:00:00,LTC/USDC,100.90756983,112.72515925,98.74532868,110.62841183,50323.77269515,481.69845261,0,0,0,104.47152657
1608681600000,2020-12-23 00:00:00,LTC/USDC,114.54661282,117.04365892,96.52,101.1268268,75185.74958152,702.38814023,0,0,0,107.04302261
1608595200000,2020-12-22 00:00:00,LTC/USDC,104.80789871,113.9160671,98.74532868,113.57700668,33906.65701729,315.32438272,0,0,0,107.52944864
1608508800000,2020-12-21 00:00:00,LTC/USDC,116.55425594,118.05,100.5592414,104.94412596,96366.02776258,900.19737168,0,0,0,107.04988794
1608422400000,2020-12-20 00:00:00,LTC/USDC,119.38831153,123.04106091,110.34442759,115.19351882,37842.53419264,323.73308344,0,0,0,116.89424445
1608336000000,2020-12-19 00:00:00,LTC/USDC,109.498999,124.05215134,105.63877476,120.5,74549.49514235,659.01139862,0,0,0,113.12322563
1608249600000,2020-12-18 00:00:00,LTC/USDC,100.83595551,112.13919699,100.83595551,108.40851323,67040.23991083,624.00597853,0,0,0,107.43525257
1608163200000,2020-12-17 00:00:00,LTC/USDC,93,109.36517173,90.84655742,100.90756983,121128.1233649,1216.53826716,0,0,0,99.56786944
1608076800000,2020-12-16 00:00:00,LTC/USDC,79.86776758,93,78.80514501,93,61562.20984086,700.16701089,0,0,0,87.92503628
1607990400000,2020-12-15 00:00:00,LTC/USDC,82.82999999,84.51762723,80.48633993,81.33471369,18255.14315816,222.29545083,0,0,0,82.12108295
1607904000000,2020-12-14 00:00:00,LTC/USDC,80.80326476,82.60393274,79.23007791,81.9959161,7581.97823938,93.86063676,0,0,0,80.77910507
1607817600000,2020-12-13 00:00:00,LTC/USDC,76.38892116,84,75.94316245,82.29161405,19950.53915736,257.90885268,0,0,0,77.35499945
1607731200000,2020-12-12 00:00:00,LTC/USDC,72.88767865,77.20451165,72.88767865,76.7,9345.31465326,123.89745093,0,0,0,75.42782021
1607644800000,2020-12-11 00:00:00,LTC/USDC,73.28220911,73.28220911,70,72,16281.06086571,226.81033554,0,0,0,71.78271143
1607558400000,2020-12-10 00:00:00,LTC/USDC,76.84704236,76.84704236,73.60136323,75.29615865,10098.78290757,134.80906839,0,0,0,74.91174761
1607472000000,2020-12-09 00:00:00,LTC/USDC,77.09835948,78.00073092,72.16842478,77.93731817,13463.50063477,177.84130342,0,0,0,75.70513922
1607385600000,2020-12-08 00:00:00,LTC/USDC,83.5,84.71297409,75.76860478,76.6110111,15008.62632196,187.62797613,0,0,0,79.99140976
1607299200000,2020-12-07 00:00:00,LTC/USDC,83.21209247,86.3241041,81.86772426,83.33366547,48673.16375515,580.826314,0,0,0,83.79985992
1607212800000,2020-12-06 00:00:00,LTC/USDC,84.7564462,85.06040021,81.25533281,83.23773124,6157.88762447,74.06332183,0,0,0,83.14355165
1607126400000,2020-12-05 00:00:00,LTC/USDC,80.2,83.45669683,79.5,81.92049792,26172.29877333,317.34941539,0,0,0,82.47155187
1607040000000,2020-12-04 00:00:00,LTC/USDC,88.74272557,89.85362159,78.46387479,81.00891406,95713.38393415,1111.08303057,0,0,0,86.14422261
1606953600000,2020-12-03 00:00:00,LTC/USDC,89.53231477,91.45561818,85.610111,88.777074,81546.8292441,918.86654268,0,0,0,88.74719609
1606867200000,2020-12-02 00:00:00,LTC/USDC,83.88340114,90.19236202,83.03459291,88.74965057,39860.17751472,458.54591656,0,0,0,86.92734157
1606780800000,2020-12-01 00:00:00,LTC/USDC,86.71084841,93,79.9,85.25544489,101791.67413257,1177.4222682,0,0,0,86.45298877
1606694400000,2020-11-30 00:00:00,LTC/USDC,79.98763332,88,77.251101,88,63661.61546603,770.42713724,0,0,0,82.63158498
1606608000000,2020-11-29 00:00:00,LTC/USDC,72.59708154,80.18479275,72.59708154,79.16222739,14650.2682697,189.76691781,0,0,0,77.20138177
1606521600000,2020-11-28 00:00:00,LTC/USDC,70.04092403,74.83514495,68.64322859,73.34153724,20411.83772123,286.07402738,0,0,0,71.35159353
1606435200000,2020-11-27 00:00:00,LTC/USDC,71.21809131,73.37014583,65.6,68.46953076,34165.87038982,497.29520183,0,0,0,68.70339843
1606348800000,2020-11-26 00:00:00,LTC/USDC,82.77936873,82.91704752,65,70.66544348,76257.76096977,1064.48889431,0,0,0,71.63791128
1606262400000,2020-11-25 00:00:00,LTC/USDC,89.88258893,91.05230544,78.40421554,82.05377694,37322.42763076,436.66141947,0,0,0,85.47223539
1606176000000,2020-11-24 00:00:00,LTC/USDC,88.98725559,94,85.79927593,89.22541499,63409.43768173,704.16249675,0,0,0,90.04943883
1606089600000,2020-11-23 00:00:00,LTC/USDC,82.54264896,90.53537035,81.77214447,88.6503283,29697.37232756,337.90529251,0,0,0,87.88667412
1606003200000,2020-11-22 00:00:00,LTC/USDC,86.95205311,87.33034126,78,82.6411064,18808.55962309,226.55238677,0,0,0,83.0207966
1605916800000,2020-11-21 00:00:00,LTC/USDC,83.17390923,88.26591706,80.84028622,87.08426123,31063.59620995,364.34571636,0,0,0,85.25857397
1605830400000,2020-11-20 00:00:00,LTC/USDC,82.39007342,85.30464789,80.15775076,82.47289724,54631.74071448,663.58663848,0,0,0,82.32796977
1605744000000,2020-11-19 00:00:00,LTC/USDC,73.67351883,83.16122677,71.66432073,81.71158192,45893.94719259,598.07825799,0,0,0,76.73568898
1605657600000,2020-11-18 00:00:00,LTC/USDC,76.68282823,77.06945997,68.91626765,73.95233481,60482.87193858,835.55025163,0,0,0,72.38687538
1605571200000,2020-11-17 00:00:00,LTC/USDC,74.6,77.00388297,71.91875493,76.14729213,48996.2363813,657.24903407,0,0,0,74.54744524
1605484800000,2020-11-16 00:00:00,LTC/USDC,64,74.5,64,73.75450901,28620.92483958,416.90039229,0,0,0,68.65171002
1605398400000,2020-11-15 00:00:00,LTC/USDC,64.01196497,64.01196497,61.90157994,62.27519515,5060.50566776,80.95683384,0,0,0,62.50869046
1605312000000,2020-11-14 00:00:00,LTC/USDC,64.60744206,64.95455522,61.811101,63.69,9468.44131783,150.43599272,0,0,0,62.93999957
1605225600000,2020-11-13 00:00:00,LTC/USDC,60.898986,66.5,60.3533277,65.87011073,24743.66501257,381.70006446,0,0,0,64.82489084
1605139200000,2020-11-12 00:00:00,LTC/USDC,58.70669615,60.51359435,58.22852566,59.32482393,26024.23920712,442.61086643,0,0,0,58.79710865
1605052800000,2020-11-11 00:00:00,LTC/USDC,58.30440146,60.25905741,58.30440146,59.66117551,3835.87433142,64.21031383,0,0,0,59.73922416
1604966400000,2020-11-10 00:00:00,LTC/USDC,58.98966872,59.28382455,57.37036812,57.94254796,4199.81858007,72.6185285,0,0,0,57.83398075
1604880000000,2020-11-09 00:00:00,LTC/USDC,61.02152172,61.72946376,57.68444031,58.72436728,5358.40741021,90.48835202,0,0,0,59.21654324
1604793600000,2020-11-08 00:00:00,LTC/USDC,59.74941093,61.78,58.75394561,61.02,1375.99295248,22.63470974,0,0,0,60.79127889
1604707200000,2020-11-07 00:00:00,LTC/USDC,63.9,64.73872526,57.44022331,58.91367475,19134.10310059,308.40567294,0,0,0,62.04199461
1604620800000,2020-11-06 00:00:00,LTC/USDC,59.20659624,63.43,59.20659624,63.43,26556.48934978,433.59495661,0,0,0,61.24722842
1604534400000,2020-11-05 00:00:00,LTC/USDC,54.89100992,59.998999,54.89100992,59.37688567,15501.69558911,261.94016496,0,0,0,59.18029253
1604448000000,2020-11-04 00:00:00,LTC/USDC,53.99241965,54.72594158,51.8087146,54.64624109,5922.40179129,111.3578279,0,0,0,53.1835247
1604361600000,2020-11-03 00:00:00,LTC/USDC,53.94004846,54.19297675,52,53.99889319,9237.60871919,174.0820234,0,0,0,53.06469064
1604275200000,2020-11-02 00:00:00,LTC/USDC,56.09945366,56.51003576,53.28453783,53.74,6572.93187789,120.92773779,0,0,0,54.35421184
1604188800000,2020-11-01 00:00:00,LTC/USDC,56.13830633,56.13830633,54.21524422,55.55939309,1096.76278158,20.03405701,0,0,0,54.74491667
1604102400000,2020-10-31 00:00:00,LTC/USDC,54.43146637,56.27063123,54.30393874,55.7614071,5463.01897734,97.97174767,0,0,0,55.76116694
1604016000000,2020-10-30 00:00:00,LTC/USDC,54.78458033,54.78458033,52.60327954,53.97473269,9159.30550336,170.97257353,0,0,0,53.57178238
1603929600000,2020-10-29 00:00:00,LTC/USDC,56.1,56.40909929,53.5,54.67784032,4278.92901865,77.40848502,0,0,0,55.27726085
1603843200000,2020-10-28 00:00:00,LTC/USDC,58.55167258,60.19,55.42683415,55.79246294,10642.34936583,185.66055925,0,0,0,57.32154103
1603756800000,2020-10-27 00:00:00,LTC/USDC,57.33810081,58.78384609,56.8,57.90225121,9957.50350311,171.85361304,0,0,0,57.94177571
1603670400000,2020-10-26 00:00:00,LTC/USDC,57.92920453,59.22125906,55.160111,56.77122677,20703.74452255,363.42402098,0,0,0,56.96856379
1603584000000,2020-10-25 00:00:00,LTC/USDC,58.10382733,59.72806611,56.87084538,58.47721869,5466.6349481,94.72157308,0,0,0,57.71267062
1603497600000,2020-10-24 00:00:00,LTC/USDC,55.50793407,59.55530496,55.19497494,58.84549541,24338.54877688,416.98805373,0,0,0,58.36749652
1603411200000,2020-10-23 00:00:00,LTC/USDC,53.6509649,56.789,53.321111,55.37247068,4239.27755013,77.77916155,0,0,0,54.50402737
1603324800000,2020-10-22 00:00:00,LTC/USDC,54.2,56.22911733,52,54.39815039,25106.16285342,462.18174871,0,0,0,54.32097421
1603238400000,2020-10-21 00:00:00,LTC/USDC,46.98847718,54.9,46.98847718,53.09637533,8112.90687982,155.10491608,0,0,0,52.30592997
1603152000000,2020-10-20 00:00:00,LTC/USDC,48.02320008,48.12482478,46.68049613,47.05114317,1118.76338966,23.52272187,0,0,0,47.56096661
1603065600000,2020-10-19 00:00:00,LTC/USDC,47.21981984,48.380233,46.99899461,48.06029016,596.09563684,12.42432531,0,0,0,47.97810923
1602979200000,2020-10-18 00:00:00,LTC/USDC,47.07713339,47.69985695,47.07713339,47.46775315,1726.0697769,36.26789951,0,0,0,47.59221791
1602892800000,2020-10-17 00:00:00,LTC/USDC,47.18346304,47.5858594,46.67564746,46.75076264,2535.13413708,54.0992793,0,0,0,46.86077466
1602806400000,2020-10-16 00:00:00,LTC/USDC,49.45712287,49.70104512,46,47.62938678,38641.09596332,817.68498202,0,0,0,47.25670253
1602720000000,2020-10-15 00:00:00,LTC/USDC,49.63167366,50.21205698,49.15075681,49.54064583,4668.37769513,94.19238022,0,0,0,49.56215868
1602633600000,2020-10-14 00:00:00,LTC/USDC,50.04274401,50.7600561,49.58925711,49.75545272,9655.42879888,191.17005724,0,0,0,50.50701421
1602547200000,2020-10-13 00:00:00,LTC/USDC,50.32201161,50.32201161,49.15809327,49.9769046,5631.12455464,112.75650584,0,0,0,49.94057338
1602460800000,2020-10-12 00:00:00,LTC/USDC,50.40170753,51.48524603,49.34581166,50.66892988,9437.06964445,186.72473828,0,0,0,50.54000734
1602374400000,2020-10-11 00:00:00,LTC/USDC,48.81999465,51.19,48.81999465,50.51898805,7894.87058054,157.24709806,0,0,0,50.20678077
1602288000000,2020-10-10 00:00:00,LTC/USDC,47.92844652,50.2,47.92844652,48.78396501,3288.61515382,66.90935639,0,0,0,49.1503032
1602201600000,2020-10-09 00:00:00,LTC/USDC,46.80743731,48.06935226,46.66897839,47.61625922,7413.48912952,156.56226793,0,0,0,47.35169736
1602115200000,2020-10-08 00:00:00,LTC/USDC,46.37101434,47.39249046,45.75455338,47.18819354,6163.39695112,131.95914395,0,0,0,46.70685764
1602028800000,2020-10-07 00:00:00,LTC/USDC,45.32742901,46.90274898,45.00857139,46.54327427,3095.47649416,67.3046612,0,0,0,45.99200767
1601942400000,2020-10-06 00:00:00,LTC/USDC,46.19167126,47.94861499,45.67884862,45.71125911,5536.49068526,119.75729289,0,0,0,46.23092716
1601856000000,2020-10-05 00:00:00,LTC/USDC,46.91097193,46.91097193,45.5340351,46.11751072,9202.36091573,199.79408823,0,0,0,46.05922526
1601769600000,2020-10-04 00:00:00,LTC/USDC,45.52954682,47,45.52954682,46.62543152,1465.03216142,31.56867252,0,0,0,46.40778482
1601683200000,2020-10-03 00:00:00,LTC/USDC,44.91897365,45.98446862,44.82776821,45.66674946,6184.68379,136.17079732,0,0,0,45.4185766
1601596800000,2020-10-02 00:00:00,LTC/USDC,46.06169902,46.86208311,43.68434158,44.82776821,5594.28542108,125.2164955,0,0,0,44.67690457
1601510400000,2020-10-01 00:00:00,LTC/USDC,46.28331243,48.4020679,45.35068968,46.04824313,10675.8366752,227.49099734,0,0,0,46.92861168
1601424000000,2020-09-30 00:00:00,LTC/USDC,45.48381069,46.33423149,45.48381069,46.14479906,8368.85258977,181.95891612,0,0,0,45.99308881
1601337600000,2020-09-29 00:00:00,LTC/USDC,45.48930998,45.8557762,45.19862946,45.73524168,2836.10589046,62.3014336,0,0,0,45.5223215
1601251200000,2020-09-28 00:00:00,LTC/USDC,46.13456921,47,45.01526785,45.01526785,5066.26756265,109.07884569,0,0,0,46.44592203
1601164800000,2020-09-27 00:00:00,LTC/USDC,46.35152019,46.35152019,45.04066661,45.90990893,3005.3727643,66.149021,0,0,0,45.43336724
1601078400000,2020-09-26 00:00:00,LTC/USDC,45.9183788,46.378355,45.50028808,45.93247832,5547.01700975,121.39281001,0,0,0,45.69477392
1600992000000,2020-09-25 00:00:00,LTC/USDC,44.68199953,46.35518404,44.04930689,45.87247303,6801.45832819,150.85564224,0,0,0,45.085873
1600905600000,2020-09-24 00:00:00,LTC/USDC,43.17572419,45.10599353,43.17572419,44.9251626,1771.10655504,40.53708032,0,0,0,43.69102414
1600819200000,2020-09-23 00:00:00,LTC/USDC,44.41717616,44.89901715,42.70493966,43.19416812,4462.0168845,100.75151523,0,0,0,44.28734271
1600732800000,2020-09-22 00:00:00,LTC/USDC,43.33568321,44.71169251,43.33568321,44.33981041,6100.86327188,138.7217252,0,0,0,43.97914791
1600646400000,2020-09-21 00:00:00,LTC/USDC,47.19256266,47.52678184,41.8,43.49515111,21810.36501737,493.47666171,0,0,0,44.19735867
1600560000000,2020-09-20 00:00:00,LTC/USDC,48.16197081,48.29686165,46.412876,46.62927982,5904.06656692,125.41482308,0,0,0,47.07630582
1600473600000,2020-09-19 00:00:00,LTC/USDC,48.31979677,48.79354086,48.20763909,48.38816126,4103.09647529,84.47893017,0,0,0,48.56946539
1600387200000,2020-09-18 00:00:00,LTC/USDC,48.57466547,48.7815687,47.70680907,48.33362655,3524.58435997,72.96939817,0,0,0,48.30222597
1600300800000,2020-09-17 00:00:00,LTC/USDC,49.18845412,49.23369816,47.79056948,48.92542608,12877.08424772,265.65540377,0,0,0,48.47288654
1600214400000,2020-09-16 00:00:00,LTC/USDC,47.63675092,48.6702276,47.08989,47.63112072,13100.25244313,272.60346893,0,0,0,48.05607388
1600128000000,2020-09-15 00:00:00,LTC/USDC,48.9806622,50.05658298,48.23154575,48.23154575,16656.2918104,338.44341492,0,0,0,49.21440653
1600041600000,2020-09-14 00:00:00,LTC/USDC,47.83570985,49.62704648,47.38949072,48.56650422,16788.36991422,347.71360182,0,0,0,48.2821777
1599955200000,2020-09-13 00:00:00,LTC/USDC,50.78403907,50.78403907,47.54623884,47.99064718,5136.32628004,106.2894934,0,0,0,48.32393226
1599868800000,2020-09-12 00:00:00,LTC/USDC,48.70391787,51,48.53299902,50.82947079,4921.17199567,100.47553668,0,0,0,48.97880776
1599782400000,2020-09-11 00:00:00,LTC/USDC,48.76446049,49.11418165,47.67485892,49.02285707,4810.16509702,99.47802643,0,0,0,48.35404631
1599696000000,2020-09-10 00:00:00,LTC/USDC,48.21496597,49.33119596,48.13791337,48.68213948,5935.34825142,121.46682658,0,0,0,48.86394432
